season,name,position,value,value_delta,minutes,total_points,total_points_range,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,is_won,month_of_match,time_of_match,win_expectation,date_of_match
2021-22,David de Gea,GK,50,0.0,90,3,1,0,0,1,3,0,0,0,0,0.0,0.0,19.0,13,90,0,0,Man United,Southampton,False,0,8,14:00,3.503184713375796,2021-08-22
2021-22,Victor Lindelöf,DEF,50,0.0,90,2,1,0,0,1,0,0,0,0,0,0.8,0.0,13.2,12,90,0,0,Man United,Southampton,False,0,8,14:00,3.503184713375796,2021-08-22
2021-22,Jannik Vestergaard,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,West Ham,False,-1,8,20:00,0.9090909090909091,2021-08-23
2021-22,Ayoze Pérez,MID,60,0.0,39,-2,0,0,0,4,0,0,0,0,0,11.9,8.0,0.0,-8,39,0,1,Leicester,West Ham,False,-1,8,20:00,0.9090909090909091,2021-08-23
2021-22,Neal Maupay,FWD,65,0.0,45,6,2,0,1,0,0,0,0,0,0,13.8,19.0,34.0,28,45,0,0,Brighton,Watford,True,1,8,17:30,3.3823529411764706,2021-08-21
2021-22,Danny Welbeck,FWD,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Watford,True,1,8,17:30,3.3823529411764706,2021-08-21
2021-22,Tomas Soucek,MID,60,0.0,90,2,1,0,0,1,0,0,0,0,0,6.5,29.0,4.0,7,90,0,0,West Ham,Leicester,True,1,8,20:00,1.1,2021-08-23
2021-22,Aaron Connolly,FWD,55,0.0,45,1,1,0,0,0,0,0,0,0,0,1.1,6.0,0.0,-2,45,0,0,Brighton,Watford,True,1,8,17:30,3.3823529411764706,2021-08-21
2021-22,Javier Manquillo,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Aston Villa,False,-1,8,15:00,0.41570438799076215,2021-08-21
2021-22,Romain Perraud,DEF,50,0.0,78,2,1,0,0,1,0,0,0,0,0,0.8,0.0,5.4,8,78,0,0,Southampton,Man United,True,0,8,14:00,0.28545454545454546,2021-08-22
2021-22,Will Hughes,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Brighton,False,-1,8,17:30,0.2956521739130435,2021-08-21
2021-22,Ben Davies,DEF,45,5.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Wolves,False,1,8,14:00,1.3617021276595744,2021-08-22
2021-22,Nicolas Pépé,MID,74,-1.0,90,2,1,0,0,2,0,0,0,0,0,8.3,0.0,2.6,4,90,0,0,Arsenal,Chelsea,True,-1,8,16:30,0.3621052631578947,2021-08-22
2021-22,Martin Kelly,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Brentford,True,0,8,15:00,1.1254901960784316,2021-08-21
2021-22,Andreas Söndergaard,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,Tottenham,True,-1,8,14:00,0.734375,2021-08-22
2021-22,Will Norris,GK,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Burnley,Liverpool,False,-1,8,12:30,0.09076923076923077,2021-08-21
2021-22,Granit Xhaka,MID,50,0.0,90,2,1,0,0,2,0,0,0,0,0,26.0,4.0,18.0,12,90,0,0,Arsenal,Chelsea,True,-1,8,16:30,0.3621052631578947,2021-08-22
2021-22,Jan Zamburek,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brentford,Crystal Palace,False,0,8,15:00,0.8885017421602787,2021-08-21
2021-22,Andi Zeqiri,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Watford,True,1,8,17:30,3.3823529411764706,2021-08-21
2021-22,Fabio Silva,FWD,60,0.0,6,1,1,0,0,0,0,0,0,0,0,0.0,17.0,3.0,3,6,0,0,Wolves,Tottenham,True,-1,8,14:00,0.734375,2021-08-22
2021-22,Michail Antonio,FWD,76,1.0,88,16,3,1,2,1,0,0,0,0,0,26.1,87.0,93.0,67,88,0,0,West Ham,Leicester,True,1,8,20:00,1.1,2021-08-23
2021-22,Bernardo Fernandes Da Silva Junior,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Watford,True,1,8,17:30,3.3823529411764706,2021-08-21
2021-22,Yves Bissouma,MID,45,0.0,90,8,2,1,0,0,0,0,0,0,1,12.7,7.0,35.0,32,90,0,0,Brighton,Watford,True,1,8,17:30,3.3823529411764706,2021-08-21
2021-22,Luke Ayling,DEF,45,0.0,90,1,1,0,0,2,0,0,0,0,0,13.5,8.0,27.6,16,90,0,0,Leeds,Everton,True,0,8,15:00,1.2658227848101264,2021-08-21
2021-22,Mads Roerslev Rasmussen,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brentford,Crystal Palace,False,0,8,15:00,0.8885017421602787,2021-08-21
2021-22,Jonny Evans,DEF,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,West Ham,False,-1,8,20:00,0.9090909090909091,2021-08-23
2021-22,Anthony Elanga,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man United,Southampton,False,0,8,14:00,3.503184713375796,2021-08-22
2021-22,Joe Rodon,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Wolves,False,1,8,14:00,1.3617021276595744,2021-08-22
2021-22,Ferran Torres,MID,70,0.0,60,3,1,0,0,0,0,0,0,0,1,4.4,36.0,1.0,7,60,0,0,Man City,Norwich,True,1,8,15:00,24.074074074074073,2021-08-21
2021-22,Wesley Moraes,FWD,55,0.0,1,1,1,0,0,0,0,0,0,0,0,0.5,0.0,0.0,2,1,0,0,Aston Villa,Newcastle,True,1,8,15:00,2.4055555555555554,2021-08-21
2021-22,Jordan Pickford,GK,50,0.0,90,1,1,0,0,2,2,0,0,0,0,0.0,0.0,10.0,12,90,0,0,Everton,Leeds,False,0,8,15:00,0.79,2021-08-21
2021-22,Erik Pieters,DEF,45,0.0,11,1,1,0,0,0,0,0,0,0,0,0.9,2.0,0.0,2,11,0,0,Burnley,Liverpool,False,-1,8,12:30,0.09076923076923077,2021-08-21
2021-22,Juan Camilo Hernández Suárez,FWD,50,0.0,45,1,1,0,0,0,0,0,0,0,0,1.2,3.0,2.2,2,45,0,0,Watford,Brighton,False,-1,8,17:30,0.2956521739130435,2021-08-21
2021-22,Bernd Leno,GK,50,0.0,90,2,1,0,0,2,3,0,0,0,0,0.0,0.0,24.2,17,90,0,0,Arsenal,Chelsea,True,-1,8,16:30,0.3621052631578947,2021-08-22
2021-22,Kai Havertz,MID,84,-1.0,89,3,1,0,0,0,0,0,0,0,1,5.2,80.0,7.0,0,89,0,0,Chelsea,Arsenal,False,1,8,16:30,2.761627906976744,2021-08-22
2021-22,Daniel N'Lundulu,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Man United,True,0,8,14:00,0.28545454545454546,2021-08-22
2021-22,Martin Ødegaard,MID,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Chelsea,True,-1,8,16:30,0.3621052631578947,2021-08-22
2021-22,Leon Bailey,MID,65,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Aston Villa,Newcastle,True,1,8,15:00,2.4055555555555554,2021-08-21
2021-22,Michael Olise,MID,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Brentford,True,0,8,15:00,1.1254901960784316,2021-08-21
2021-22,Morgan Gibbs-White,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,Tottenham,True,-1,8,14:00,0.734375,2021-08-22
2021-22,Jeff Hendrick,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Aston Villa,False,-1,8,15:00,0.41570438799076215,2021-08-21
2021-22,Michael Keane,DEF,50,0.0,90,1,1,0,0,2,0,0,0,0,0,0.1,17.0,23.2,11,90,0,0,Everton,Leeds,False,0,8,15:00,0.79,2021-08-21
2021-22,Mason Greenwood,MID,75,0.0,90,10,2,0,1,1,0,0,0,0,0,14.7,31.0,33.6,21,90,0,0,Man United,Southampton,False,0,8,14:00,3.503184713375796,2021-08-22
2021-22,João Virgínia,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Leeds,False,0,8,15:00,0.79,2021-08-21
2021-22,Adam Masina,DEF,45,0.0,90,1,1,0,0,2,0,0,0,0,0,11.7,0.0,21.0,15,90,0,0,Watford,Brighton,False,-1,8,17:30,0.2956521739130435,2021-08-21
2021-22,Ryan Sessegnon,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Wolves,False,1,8,14:00,1.3617021276595744,2021-08-22
2021-22,Bryan Gil Salvatierra,MID,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Wolves,False,1,8,14:00,1.3617021276595744,2021-08-22
2021-22,Daniel Amartey,DEF,40,0.0,90,0,0,0,0,4,0,0,0,0,0,0.4,0.0,13.8,14,90,0,0,Leicester,West Ham,False,-1,8,20:00,0.9090909090909091,2021-08-23
2021-22,Chem Campbell,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,Tottenham,True,-1,8,14:00,0.734375,2021-08-22
2021-22,César Azpilicueta,DEF,60,0.0,90,6,2,0,0,0,0,0,0,0,1,4.1,2.0,23.6,25,90,0,0,Chelsea,Arsenal,False,1,8,16:30,2.761627906976744,2021-08-22
2021-22,Caoimhin Kelleher,GK,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Burnley,True,1,8,12:30,11.016949152542374,2021-08-21
2021-22,Dan Burn,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Watford,True,1,8,17:30,3.3823529411764706,2021-08-21
2021-22,Andrew Omobamidele,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Norwich,Man City,False,-1,8,15:00,0.04153846153846154,2021-08-21
2021-22,Phil Foden,MID,79,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man City,Norwich,True,1,8,15:00,24.074074074074073,2021-08-21
2021-22,Thiago Alcántara do Nascimento,MID,55,0.0,9,1,1,0,0,0,0,0,0,0,0,2.0,8.0,2.6,3,9,0,0,Liverpool,Burnley,True,1,8,12:30,11.016949152542374,2021-08-21
2021-22,Kieran Dowell,MID,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Norwich,Man City,False,-1,8,15:00,0.04153846153846154,2021-08-21
2021-22,Ryan Bertrand,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,West Ham,False,-1,8,20:00,0.9090909090909091,2021-08-23
2021-22,Lucas Digne,DEF,55,0.0,90,0,0,0,0,2,0,0,0,0,0,47.1,0.0,14.8,13,90,1,0,Everton,Leeds,False,0,8,15:00,0.79,2021-08-21
2021-22,Ben Woodburn,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Burnley,True,1,8,12:30,11.016949152542374,2021-08-21
2021-22,Danny Ward,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,West Ham,False,-1,8,20:00,0.9090909090909091,2021-08-23
2021-22,Sead Kolasinac,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Chelsea,True,-1,8,16:30,0.3621052631578947,2021-08-22
2021-22,Álvaro Fernández,GK,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brentford,Crystal Palace,False,0,8,15:00,0.8885017421602787,2021-08-21
2021-22,Samuel Edozie,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man City,Norwich,True,1,8,15:00,24.074074074074073,2021-08-21
2021-22,Alex Oxlade-Chamberlain,MID,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Burnley,True,1,8,12:30,11.016949152542374,2021-08-21
2021-22,Josh Benson,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Burnley,Liverpool,False,-1,8,12:30,0.09076923076923077,2021-08-21
2021-22,Craig Dawson,DEF,50,0.0,90,2,1,0,0,1,0,0,0,0,0,10.8,27.0,3.0,7,90,0,0,West Ham,Leicester,True,1,8,20:00,1.1,2021-08-23
2021-22,Kasper Schmeichel,GK,50,0.0,90,1,1,0,0,4,3,0,0,0,0,0.0,0.0,20.0,15,90,0,0,Leicester,West Ham,False,-1,8,20:00,0.9090909090909091,2021-08-23
2021-22,Ben White,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Chelsea,True,-1,8,16:30,0.3621052631578947,2021-08-22
2021-22,Christos Tzolis,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Norwich,Man City,False,-1,8,15:00,0.04153846153846154,2021-08-21
2021-22,Thiago Emiliano da Silva,DEF,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Arsenal,False,1,8,16:30,2.761627906976744,2021-08-22
2021-22,Daniel Castelo Podence,MID,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,Tottenham,True,-1,8,14:00,0.734375,2021-08-22
2021-22,Halil Dervişoğlu,FWD,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brentford,Crystal Palace,False,0,8,15:00,0.8885017421602787,2021-08-21
2021-22,Jadon Sancho,MID,94,-1.0,31,1,1,0,0,0,0,0,0,0,0,13.0,6.0,3.6,5,31,0,0,Man United,Southampton,False,0,8,14:00,3.503184713375796,2021-08-22
2021-22,Kurt Zouma,DEF,54,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Arsenal,False,1,8,16:30,2.761627906976744,2021-08-22
2021-22,Lukas Rupp,MID,45,0.0,45,1,1,0,0,2,0,0,0,0,0,0.3,0.0,5.2,2,45,0,0,Norwich,Man City,False,-1,8,15:00,0.04153846153846154,2021-08-21
2021-22,Aaron Cresswell,DEF,55,0.0,90,2,1,0,0,1,0,0,0,0,0,4.2,6.0,8.6,12,90,0,0,West Ham,Leicester,True,1,8,20:00,1.1,2021-08-23
2021-22,Jordan Hugill,FWD,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Norwich,Man City,False,-1,8,15:00,0.04153846153846154,2021-08-21
2021-22,Nathan Broadhead,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Leeds,False,0,8,15:00,0.79,2021-08-21
2021-22,Federico Fernández,DEF,45,0.0,77,1,1,0,0,2,0,0,0,0,0,13.1,6.0,5.4,16,77,0,0,Newcastle,Aston Villa,False,-1,8,15:00,0.41570438799076215,2021-08-21
2021-22,Curtis Jones,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Burnley,True,1,8,12:30,11.016949152542374,2021-08-21
2021-22,John Ruddy,GK,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,Tottenham,True,-1,8,14:00,0.734375,2021-08-22
2021-22,Mohammed Salisu,DEF,45,0.0,90,3,1,0,0,1,0,0,0,0,0,0.3,2.0,27.8,14,90,0,0,Southampton,Man United,True,0,8,14:00,0.28545454545454546,2021-08-22
2021-22,N'Golo Kanté,MID,50,0.0,18,1,1,0,0,0,0,0,0,0,0,0.8,2.0,6.4,6,18,0,0,Chelsea,Arsenal,False,1,8,16:30,2.761627906976744,2021-08-22
2021-22,Josh Martin,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Norwich,Man City,False,-1,8,15:00,0.04153846153846154,2021-08-21
2021-22,Wilfred Ndidi,MID,50,0.0,90,2,1,0,0,4,0,0,0,0,0,3.0,0.0,16.0,14,90,0,0,Leicester,West Ham,False,-1,8,20:00,0.9090909090909091,2021-08-23
2021-22,Matt Ritchie,DEF,50,0.0,90,1,1,0,0,2,0,0,0,0,0,72.8,1.0,17.8,13,90,0,0,Newcastle,Aston Villa,False,-1,8,15:00,0.41570438799076215,2021-08-21
2021-22,Nathan Redmond,MID,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Man United,True,0,8,14:00,0.28545454545454546,2021-08-22
2021-22,Mathew Ryan,GK,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Watford,True,1,8,17:30,3.3823529411764706,2021-08-21
2021-22,Ryan Fredericks,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Leicester,True,1,8,20:00,1.1,2021-08-23
2021-22,Eric Bailly,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man United,Wolves,False,1,8,16:30,2.857142857142857,2021-08-29
2021-22,Keinan Davis,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Aston Villa,Brentford,True,0,8,15:00,1.9487179487179487,2021-08-28
2021-22,Ayotomiwa Dele-Bashiru,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Tottenham,False,-1,8,14:00,0.1511111111111111,2021-08-29
2021-22,James Ward-Prowse,MID,65,0.0,90,8,2,0,1,2,0,0,0,0,0,39.2,34.0,52.8,28,90,1,0,Southampton,Newcastle,False,0,8,15:00,0.8928571428571429,2021-08-28
2021-22,Bruno Miguel Borges Fernandes,MID,121,0.0,90,2,1,0,0,0,0,0,0,0,1,25.8,23.0,6.4,4,90,1,0,Man United,Wolves,False,1,8,16:30,2.857142857142857,2021-08-29
2021-22,Adrián San Miguel del Castillo,GK,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Chelsea,True,0,8,17:30,1.183673469387755,2021-08-28
2021-22,James McArthur,MID,45,0.0,87,6,2,1,0,2,0,0,0,0,0,5.9,14.0,23.4,26,87,0,0,Crystal Palace,West Ham,False,0,8,15:00,0.23846153846153847,2021-08-28
2021-22,Moise Kean,FWD,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Brighton,False,1,8,15:00,0.6969696969696969,2021-08-28
2021-22,Kwadwo Baah,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Tottenham,False,-1,8,14:00,0.1511111111111111,2021-08-29
2021-22,Paul Dummett,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Southampton,True,0,8,15:00,1.1199999999999999,2021-08-28
2021-22,Jairo Riedewald,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,West Ham,False,0,8,15:00,0.23846153846153847,2021-08-28
2021-22,Alexis Mac Allister,MID,55,0.0,45,1,1,0,0,1,0,0,0,0,0,2.2,10.0,9.8,6,45,0,0,Brighton,Everton,True,-1,8,15:00,1.434782608695652,2021-08-28
2021-22,Alireza Jahanbakhsh,MID,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Everton,True,-1,8,15:00,1.434782608695652,2021-08-28
2021-22,Willy Boly,DEF,49,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,Man United,True,-1,8,16:30,0.35,2021-08-29
2021-22,José Diogo Dalot Teixeira,DEF,45,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1,0,Man United,Wolves,False,1,8,16:30,2.857142857142857,2021-08-29
2021-22,Jeffrey Schlupp,MID,55,0.0,2,1,1,0,0,0,0,0,0,0,0,0.6,0.0,0.4,3,2,0,0,Crystal Palace,West Ham,False,0,8,15:00,0.23846153846153847,2021-08-28
2021-22,Robert Elliot,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Tottenham,False,-1,8,14:00,0.1511111111111111,2021-08-29
2021-22,Joshua King,FWD,55,0.0,64,2,1,0,0,1,0,0,0,0,0,23.1,4.0,6.2,8,64,0,0,Watford,Tottenham,False,-1,8,14:00,0.1511111111111111,2021-08-29
2021-22,Richarlison de Andrade,FWD,76,0.0,90,1,1,0,0,0,0,0,0,0,1,11.7,13.0,11.6,-3,90,1,0,Everton,Brighton,False,1,8,15:00,0.6969696969696969,2021-08-28
2021-22,Jamal Baptiste,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Crystal Palace,True,0,8,15:00,4.193548387096774,2021-08-28
2021-22,Sam Byram,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Norwich,Leicester,True,-1,8,15:00,0.41111111111111115,2021-08-28
2021-22,Danny Rose,DEF,44,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Tottenham,False,-1,8,14:00,0.1511111111111111,2021-08-29
2021-22,Ederson Santana de Moraes,GK,60,0.0,90,6,2,0,0,0,0,0,0,0,1,0.0,0.0,5.4,24,90,0,0,Man City,Arsenal,True,1,8,12:30,9.6,2021-08-28
2021-22,Liam Cooper,DEF,45,0.0,90,2,1,0,0,1,0,0,0,0,0,3.9,6.0,12.8,14,90,0,0,Leeds,Burnley,False,0,8,14:00,1.3777777777777778,2021-08-29
2021-22,Frédéric Guilbert,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Aston Villa,Brentford,True,0,8,15:00,1.9487179487179487,2021-08-28
2021-22,Matt Targett,DEF,49,-1.0,90,2,1,0,0,1,0,0,0,0,0,2.2,0.0,15.2,9,90,0,0,Aston Villa,Brentford,True,0,8,15:00,1.9487179487179487,2021-08-28
2021-22,Adama Traoré,MID,60,0.0,86,2,1,0,0,1,0,0,0,0,0,47.7,23.0,23.2,18,86,0,0,Wolves,Man United,True,-1,8,16:30,0.35,2021-08-29
2021-22,Jorge Luiz Frello Filho,MID,60,0.0,86,2,1,0,0,1,0,0,0,0,0,0.6,0.0,14.0,11,86,0,0,Chelsea,Liverpool,False,0,8,17:30,0.8448275862068967,2021-08-28
2021-22,Diogo Jota,MID,76,1.0,47,1,1,0,0,0,0,0,0,0,0,6.3,63.0,4.2,1,47,0,0,Liverpool,Chelsea,True,0,8,17:30,1.183673469387755,2021-08-28
2021-22,Ilkay Gündogan,MID,73,-1.0,90,9,2,0,1,0,0,0,0,0,1,40.2,51.0,48.0,42,90,0,0,Man City,Arsenal,True,1,8,12:30,9.6,2021-08-28
2021-22,Luke Shaw,DEF,55,0.0,90,6,2,0,0,0,0,0,0,0,1,17.8,0.0,10.4,21,90,0,0,Man United,Wolves,False,1,8,16:30,2.857142857142857,2021-08-29
2021-22,Armando Broja,FWD,50,0.0,19,1,1,0,0,1,0,0,0,0,0,0.6,0.0,0.2,3,19,0,0,Southampton,Newcastle,False,0,8,15:00,0.8928571428571429,2021-08-28
2021-22,Stipe Perica,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Tottenham,False,-1,8,14:00,0.1511111111111111,2021-08-29
2021-22,Emerson Palmieri dos Santos,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Liverpool,False,0,8,17:30,0.8448275862068967,2021-08-28
2021-22,Isaac Success Ajayi,FWD,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Tottenham,False,-1,8,14:00,0.1511111111111111,2021-08-29
2021-22,Declan Rice,MID,50,0.0,90,1,1,0,0,2,0,0,0,0,0,24.3,12.0,17.6,11,90,1,0,West Ham,Crystal Palace,True,0,8,15:00,4.193548387096774,2021-08-28
2021-22,Juan Mata,MID,49,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man United,Wolves,False,1,8,16:30,2.857142857142857,2021-08-29
2021-22,Hélder Wander Sousa de Azevedo e Costa,MID,54,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leeds,Burnley,False,0,8,14:00,1.3777777777777778,2021-08-29
2021-22,Robert Street,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,West Ham,False,0,8,15:00,0.23846153846153847,2021-08-28
2021-22,Harvey Elliott,MID,55,0.0,90,2,1,0,0,1,0,0,0,0,0,25.7,13.0,7.0,9,90,0,0,Liverpool,Chelsea,True,0,8,17:30,1.183673469387755,2021-08-28
2021-22,Mahmoud Ahmed Ibrahim Hassan,MID,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Aston Villa,Brentford,True,0,8,15:00,1.9487179487179487,2021-08-28
2021-22,Ashley Young,DEF,50,0.0,78,2,1,0,0,1,0,0,0,0,0,0.9,0.0,4.0,8,78,0,0,Aston Villa,Brentford,True,0,8,15:00,1.9487179487179487,2021-08-28
2021-22,Hamza Choudhury,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Norwich,False,1,8,15:00,2.4324324324324325,2021-08-28
2021-22,Christoph Zimmermann,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Norwich,Leicester,True,-1,8,15:00,0.41111111111111115,2021-08-28
2021-22,Tammy Abraham,FWD,65,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Liverpool,False,0,8,17:30,0.8448275862068967,2021-08-28
2021-22,Shane Duffy,DEF,41,1.0,90,1,1,0,0,2,0,0,0,0,0,0.5,4.0,24.0,14,90,0,0,Brighton,Everton,True,-1,8,15:00,1.434782608695652,2021-08-28
