season,name,position,value,value_delta,minutes,total_points,total_points_range,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,is_won,month_of_match,time_of_match,win_expectation,date_of_match
2022-23,Ashley Young,DEF,44,0.0,90,5,2,0,0,0,0,0,0,0,1,19.7,9.0,10.0,19,90,1,0,Aston Villa,Southampton,True,1,9,20:00,1.6666666666666665,2022-09-16
2022-23,Philip Billing,MID,53,0.0,90,9,2,0,1,1,0,0,0,0,0,21.8,35.0,55.4,30,90,0,0,Bournemouth,Newcastle,False,0,9,15:00,0.192,2022-09-17
2022-23,Nathan Redmond,MID,53,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Everton,True,-1,10,15:00,1.5813953488372092,2022-10-01
2022-23,Junior Stanislas,MID,48,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Brentford,True,0,10,15:00,0.6666666666666667,2022-10-01
2022-23,Armando Broja,FWD,53,-1.0,15,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,15,0,0,Chelsea,Crystal Palace,False,1,10,15:00,2.27027027027027,2022-10-01
2022-23,Fabian Schär,DEF,47,0.0,82,6,2,0,0,0,0,0,0,0,1,14.3,4.0,12.8,25,82,0,0,Newcastle,Fulham,False,1,10,15:00,1.2658227848101264,2022-10-01
2022-23,Jonny Evans,DEF,44,0.0,90,6,2,0,0,0,0,0,0,0,1,10.7,0.0,18.2,22,90,0,0,Leicester,Nott'm Forest,True,1,10,20:00,2.474285714285714,2022-10-03
2022-23,Brennan Johnson,FWD,59,0.0,90,2,1,0,0,4,0,0,0,0,0,13.4,25.0,11.0,5,90,0,0,Nott'm Forest,Leicester,False,-1,10,20:00,0.40415704387990764,2022-10-03
2022-23,Cheick Doucouré,MID,50,0.0,83,2,1,0,0,1,0,0,0,0,0,10.7,0.0,9.8,8,83,0,0,Crystal Palace,Chelsea,True,-1,10,15:00,0.44047619047619047,2022-10-01
2022-23,Oliver Hammond,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Nott'm Forest,Leicester,False,-1,10,20:00,0.40415704387990764,2022-10-03
2022-23,Luke Cundle,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,West Ham,False,-1,10,17:30,0.46428571428571425,2022-10-01
2022-23,Fin Stevens,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brentford,Bournemouth,False,0,10,15:00,1.4999999999999998,2022-10-01
2022-23,Brandon Austin,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Arsenal,False,-1,10,12:30,0.6212121212121212,2022-10-01
2022-23,Luka Milivojevic,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Chelsea,True,-1,10,15:00,0.44047619047619047,2022-10-01
2022-23,Wesley Fofana,DEF,44,0.0,90,2,1,0,0,1,0,0,0,0,0,2.2,0.0,13.4,16,90,0,0,Chelsea,Crystal Palace,False,1,10,15:00,2.27027027027027,2022-10-01
2022-23,Gianluca Scamacca,FWD,67,0.0,65,8,2,0,1,0,0,0,0,0,1,15.3,10.0,37.8,34,65,0,0,West Ham,Wolves,True,1,10,17:30,2.153846153846154,2022-10-01
2022-23,Alisson Ramses Becker,GK,54,-1.0,90,2,1,0,0,3,3,0,0,0,0,0.0,0.0,27.4,15,90,0,0,Liverpool,Brighton,True,0,10,15:00,6.390977443609022,2022-10-01
2022-23,Che Adams,FWD,64,0.0,90,5,2,1,0,2,0,0,0,0,0,38.1,37.0,26.2,11,90,0,0,Southampton,Everton,True,-1,10,15:00,1.5813953488372092,2022-10-01
2022-23,Sam Greenwood,FWD,43,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leeds,Aston Villa,True,0,10,16:30,1.276595744680851,2022-10-02
2022-23,Nathaniel Chalobah,MID,44,-1.0,7,-2,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,-5,7,0,1,Fulham,Newcastle,True,-1,10,15:00,0.79,2022-10-01
2022-23,Nathaniel Phillips,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Brighton,True,0,10,15:00,6.390977443609022,2022-10-01
2022-23,Loïc Mbe Soh,DEF,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Nott'm Forest,Leicester,False,-1,10,20:00,0.40415704387990764,2022-10-03
2022-23,Jason Steele,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Liverpool,False,0,10,15:00,0.15647058823529414,2022-10-01
2022-23,Tosin Adarabioyo,DEF,45,0.0,90,0,0,0,0,4,0,0,0,0,0,0.2,0.0,8.2,8,90,0,0,Fulham,Newcastle,True,-1,10,15:00,0.79,2022-10-01
2022-23,Kalvin Phillips,MID,48,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man City,Man United,True,1,10,14:00,5.639097744360902,2022-10-02
2022-23,Carlos Ribeiro Dias,MID,43,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Nott'm Forest,Leicester,False,-1,10,20:00,0.40415704387990764,2022-10-03
2022-23,Marek Rodák,GK,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Fulham,Newcastle,True,-1,10,15:00,0.79,2022-10-01
2022-23,Ryan Fraser,MID,53,0.0,24,1,1,0,0,1,0,0,0,0,0,13.0,2.0,3.2,3,24,0,0,Newcastle,Fulham,False,1,10,15:00,1.2658227848101264,2022-10-01
2022-23,Luke Thomas,DEF,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Nott'm Forest,True,1,10,20:00,2.474285714285714,2022-10-03
2022-23,Karl Darlow,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Fulham,False,1,10,15:00,1.2658227848101264,2022-10-01
2022-23,Rodrigo Hernandez,MID,58,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man City,Man United,True,1,10,14:00,5.639097744360902,2022-10-02
2022-23,Cristiano Ronaldo dos Santos Aveiro,FWD,102,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man United,Man City,False,-1,10,14:00,0.17733333333333334,2022-10-02
2022-23,Fraser Forster,GK,39,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Arsenal,False,-1,10,12:30,0.6212121212121212,2022-10-01
2022-23,Alex Oxlade-Chamberlain,MID,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Brighton,True,0,10,15:00,6.390977443609022,2022-10-01
2022-23,Ethan Nwaneri,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Tottenham,True,1,10,12:30,1.6097560975609757,2022-10-01
2022-23,Jack Grealish,MID,68,0.0,74,2,1,0,0,1,0,0,0,0,0,34.4,40.0,10.8,15,74,0,0,Man City,Man United,True,1,10,14:00,5.639097744360902,2022-10-02
2022-23,James McAtee,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man City,Man United,True,1,10,14:00,5.639097744360902,2022-10-02
2022-23,Will Smallbone,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Everton,True,-1,10,15:00,1.5813953488372092,2022-10-01
2022-23,Chris Wood,FWD,56,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Fulham,False,1,10,15:00,1.2658227848101264,2022-10-01
2022-23,Darren Randolph,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Wolves,True,1,10,17:30,2.153846153846154,2022-10-01
2022-23,Leander Dendoncker,MID,48,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Aston Villa,Leeds,False,0,10,16:30,0.7833333333333333,2022-10-02
2022-23,Allan Marques Loureiro,MID,48,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Southampton,False,1,10,15:00,0.6323529411764706,2022-10-01
2022-23,Ibrahima Konaté,DEF,48,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Brighton,True,0,10,15:00,6.390977443609022,2022-10-01
2022-23,Aleksandar Mitrović,FWD,69,0.0,36,0,0,0,0,2,0,0,0,0,0,0.2,0.0,0.0,0,36,1,0,Fulham,Newcastle,True,-1,10,15:00,0.79,2022-10-01
2022-23,Christian Eriksen,MID,63,0.0,90,5,2,1,0,6,0,0,0,0,0,22.8,17.0,33.2,22,90,0,0,Man United,Man City,False,-1,10,14:00,0.17733333333333334,2022-10-02
2022-23,Joe Willock,MID,49,0.0,90,10,2,2,0,1,0,0,0,0,0,44.8,86.0,48.4,33,90,0,0,Newcastle,Fulham,False,1,10,15:00,1.2658227848101264,2022-10-01
2022-23,Yerson Mosquera Valdelamar,DEF,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,West Ham,False,-1,10,17:30,0.46428571428571425,2022-10-01
2022-23,Roméo Lavia,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Everton,True,-1,10,15:00,1.5813953488372092,2022-10-01
2022-23,Kristoffer Ajer,DEF,45,0.0,60,6,2,0,0,0,0,0,0,0,1,3.3,9.0,4.2,25,60,0,0,Brentford,Bournemouth,False,0,10,15:00,1.4999999999999998,2022-10-01
2022-23,Emmanuel Dennis,FWD,58,-1.0,28,1,1,0,0,1,0,0,0,0,0,14.7,6.0,2.4,4,28,0,0,Nott'm Forest,Leicester,False,-1,10,20:00,0.40415704387990764,2022-10-03
2022-23,Will Hughes,MID,48,-1.0,6,1,1,0,0,1,0,0,0,0,0,0.2,0.0,0.2,2,6,0,0,Crystal Palace,Chelsea,True,-1,10,15:00,0.44047619047619047,2022-10-01
2022-23,Joe Ayodele-Aribo,MID,54,0.0,90,9,2,0,1,2,0,0,0,0,0,12.5,35.0,50.0,31,90,0,0,Southampton,Everton,True,-1,10,15:00,1.5813953488372092,2022-10-01
2022-23,Orel Mangala,MID,49,0.0,21,1,1,0,0,1,0,0,0,0,0,0.9,0.0,2.0,3,21,0,0,Nott'm Forest,Leicester,False,-1,10,20:00,0.40415704387990764,2022-10-03
2022-23,Luke Plange,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Chelsea,True,-1,10,15:00,0.44047619047619047,2022-10-01
2022-23,Cristian Romero,DEF,49,0.0,90,1,1,0,0,3,0,0,0,0,0,0.4,2.0,15.0,8,90,0,0,Tottenham,Arsenal,False,-1,10,12:30,0.6212121212121212,2022-10-01
2022-23,Jack Harrison,MID,62,1.0,78,3,1,0,0,0,0,0,0,0,1,0.7,2.0,0.0,3,78,0,0,Leeds,Aston Villa,True,0,10,16:30,1.276595744680851,2022-10-02
2022-23,Maxwel Cornet,MID,59,0.0,33,1,1,0,0,0,0,0,0,0,0,0.6,4.0,0.0,2,33,0,0,West Ham,Wolves,True,1,10,17:30,2.153846153846154,2022-10-01
2022-23,Luis Sinisterra Lucumí,MID,65,0.0,47,-2,0,0,0,0,0,0,0,0,0,1.5,6.0,0.6,-1,47,0,1,Leeds,Aston Villa,True,0,10,16:30,1.276595744680851,2022-10-02
2022-23,Nathaniel Clyne,DEF,45,0.0,43,1,1,0,0,1,0,0,0,0,0,0.4,0.0,0.0,3,43,0,0,Crystal Palace,Chelsea,True,-1,10,15:00,0.44047619047619047,2022-10-01
2022-23,Stuart Armstrong,MID,49,0.0,88,1,1,0,0,2,0,0,0,0,0,32.8,37.0,17.6,12,88,1,0,Southampton,Everton,True,-1,10,15:00,1.5813953488372092,2022-10-01
2022-23,Oriol Romeu Vidal,MID,48,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Everton,True,-1,10,15:00,1.5813953488372092,2022-10-01
2022-23,Tyler Roberts,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leeds,Aston Villa,True,0,10,16:30,1.276595744680851,2022-10-02
2022-23,Lamare Bogarde,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Aston Villa,Leeds,False,0,10,16:30,0.7833333333333333,2022-10-02
2022-23,Harrison Ashby,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Wolves,True,1,10,17:30,2.153846153846154,2022-10-01
2022-23,Lewis Brunt,DEF,39,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Nott'm Forest,True,1,10,20:00,2.474285714285714,2022-10-03
2022-23,Matt Ritchie,DEF,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Fulham,False,1,10,15:00,1.2658227848101264,2022-10-01
2022-23,Jannik Vestergaard,DEF,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Nott'm Forest,True,1,10,20:00,2.474285714285714,2022-10-03
2022-23,Enock Mwepu,MID,53,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Liverpool,False,0,10,15:00,0.15647058823529414,2022-10-01
2022-23,Trevoh Chalobah,DEF,47,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Crystal Palace,False,1,10,15:00,2.27027027027027,2022-10-01
2022-23,Chris Richards,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Chelsea,True,-1,10,15:00,0.44047619047619047,2022-10-01
2022-23,Diogo Teixeira da Silva,FWD,89,0.0,15,1,1,0,0,1,0,0,0,0,0,0.6,2.0,2.2,2,15,0,0,Liverpool,Brighton,True,0,10,15:00,6.390977443609022,2022-10-01
2022-23,Martin Dubravka,GK,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man United,Man City,False,-1,10,14:00,0.17733333333333334,2022-10-02
2022-23,Rodrigo Moreno,MID,63,-1.0,67,2,1,0,0,0,0,0,0,0,1,6.1,31.0,4.2,1,67,1,0,Leeds,Aston Villa,True,0,10,16:30,1.276595744680851,2022-10-02
2022-23,Francisco Jorge Tomás Oliveira,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,West Ham,False,-1,10,17:30,0.46428571428571425,2022-10-01
2022-23,Mohammed Salisu,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Everton,True,-1,10,15:00,1.5813953488372092,2022-10-01
2022-23,Frederico Rodrigues de Paula Santos,MID,52,0.0,20,4,1,1,0,1,0,0,0,0,0,20.8,17.0,9.6,14,20,0,0,Man United,Man City,False,-1,10,14:00,0.17733333333333334,2022-10-02
2022-23,Jakub Moder,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Liverpool,False,0,10,15:00,0.15647058823529414,2022-10-01
2022-23,Lucas Tolentino Coelho de Lima,MID,60,0.0,73,3,1,0,0,0,0,0,0,0,1,3.0,1.0,7.8,7,73,0,0,West Ham,Wolves,True,1,10,17:30,2.153846153846154,2022-10-01
2022-23,Jean-Philippe Mateta,FWD,53,-1.0,6,1,1,0,0,1,0,0,0,0,0,0.1,4.0,1.0,2,6,0,0,Crystal Palace,Chelsea,True,-1,10,15:00,0.44047619047619047,2022-10-01
2022-23,Salomón Rondón,FWD,50,0.0,1,1,1,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0,1,0,0,Everton,Southampton,False,1,10,15:00,0.6323529411764706,2022-10-01
2022-23,Liam Cooper,DEF,44,-1.0,90,6,2,0,0,0,0,0,0,0,1,0.2,4.0,17.0,23,90,0,0,Leeds,Aston Villa,True,0,10,16:30,1.276595744680851,2022-10-02
2022-23,Alexander Isak,FWD,70,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Fulham,False,1,10,15:00,1.2658227848101264,2022-10-01
2022-23,Erling Haaland,FWD,121,1.0,90,23,3,2,3,3,0,0,0,0,0,45.5,124.0,135.2,102,90,0,0,Man City,Man United,True,1,10,14:00,5.639097744360902,2022-10-02
2022-23,Lewis Cook,MID,49,0.0,90,3,1,0,0,0,0,0,0,0,1,2.1,0.0,5.2,10,90,0,0,Bournemouth,Brentford,True,0,10,15:00,0.6666666666666667,2022-10-01
2022-23,Remi Matthews,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Chelsea,True,-1,10,15:00,0.44047619047619047,2022-10-01
2022-23,Phil Foden,MID,80,0.0,74,19,3,0,3,1,0,0,0,0,0,6.9,86.0,102.6,64,74,0,0,Man City,Man United,True,1,10,14:00,5.639097744360902,2022-10-02
2022-23,Juan Larios López,DEF,40,0.0,59,0,0,0,0,2,0,0,0,0,0,4.9,2.0,10.4,4,59,0,0,Southampton,Everton,True,-1,10,15:00,1.5813953488372092,2022-10-01
2022-23,Calvin Ramsay,DEF,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Brighton,True,0,10,15:00,6.390977443609022,2022-10-01
2022-23,Steve Cook,DEF,44,-1.0,90,-1,0,0,0,4,0,0,0,0,0,0.3,6.0,19.2,12,90,1,0,Nott'm Forest,Leicester,False,-1,10,20:00,0.40415704387990764,2022-10-03
2022-23,Ryan Bertrand,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Nott'm Forest,True,1,10,20:00,2.474285714285714,2022-10-03
2022-23,Sékou Mara,FWD,54,0.0,59,1,1,0,0,2,0,0,0,0,0,10.6,25.0,0.6,6,59,0,0,Southampton,Everton,True,-1,10,15:00,1.5813953488372092,2022-10-01
2022-23,Scott McTominay,MID,49,0.0,58,1,1,0,0,4,0,0,0,0,0,2.0,0.0,16.2,10,58,0,0,Man United,Man City,False,-1,10,14:00,0.17733333333333334,2022-10-02
2022-23,Xande Nascimento da Costa Silva,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Nott'm Forest,Leicester,False,-1,10,20:00,0.40415704387990764,2022-10-03
2022-23,Dean Henderson,GK,47,0.0,90,1,1,0,0,4,4,0,0,0,0,0.0,0.0,29.2,16,90,0,0,Nott'm Forest,Leicester,False,-1,10,20:00,0.40415704387990764,2022-10-03
2022-23,Jack Stacey,DEF,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Brentford,True,0,10,15:00,0.6666666666666667,2022-10-01
2022-23,Mason Holgate,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Southampton,False,1,10,15:00,0.6323529411764706,2022-10-01
2022-23,Steven Alzate,MID,44,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Liverpool,False,0,10,15:00,0.15647058823529414,2022-10-01
2022-23,Mateusz Klich,MID,48,0.0,11,1,1,0,0,0,0,0,0,0,0,0.0,18.0,0.0,0,11,0,0,Leeds,Aston Villa,True,0,10,16:30,1.276595744680851,2022-10-02
2022-23,Armel Bella-Kotchap,DEF,45,0.0,90,1,1,0,0,2,0,0,0,0,0,0.3,5.0,17.4,10,90,0,0,Southampton,Everton,True,-1,10,15:00,1.5813953488372092,2022-10-01
2022-23,Ainsley Maitland-Niles,MID,48,0.0,66,1,1,0,0,2,0,0,0,0,0,0.9,0.0,5.0,1,66,1,0,Southampton,Everton,True,-1,10,15:00,1.5813953488372092,2022-10-01
2022-23,James Milner,MID,45,0.0,31,1,1,0,0,1,0,0,0,0,0,1.2,0.0,0.0,2,31,0,0,Liverpool,Brighton,True,0,10,15:00,6.390977443609022,2022-10-01
2022-23,Keane Lewis-Potter,MID,53,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brentford,Bournemouth,False,0,10,15:00,1.4999999999999998,2022-10-01
2022-23,Kevin De Bruyne,MID,123,1.0,74,8,2,2,0,1,0,0,0,0,0,31.4,29.0,41.6,33,74,0,0,Man City,Man United,True,1,10,14:00,5.639097744360902,2022-10-02
2022-23,Sepp van den Berg,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Brighton,True,0,10,15:00,6.390977443609022,2022-10-01
2022-23,Joe Gelhardt,FWD,52,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leeds,Aston Villa,True,0,10,16:30,1.276595744680851,2022-10-02
2022-23,Diego Carlos Santos Silva,DEF,48,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Aston Villa,Leeds,False,0,10,16:30,0.7833333333333333,2022-10-02
2022-23,Lucas Rodrigues Moura da Silva,MID,58,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Arsenal,False,-1,10,12:30,0.6212121212121212,2022-10-01
2022-23,Ben Mee,DEF,45,0.0,90,7,2,0,0,0,0,0,0,0,1,0.7,19.0,31.8,29,90,0,0,Brentford,Bournemouth,False,0,10,15:00,1.4999999999999998,2022-10-01
2022-23,Marcus Oliveira Alencar,MID,47,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Tottenham,True,1,10,12:30,1.6097560975609757,2022-10-01
2022-23,Daniel James,MID,60,0.0,69,2,1,0,0,4,0,0,0,0,0,0.8,0.0,10.8,9,69,0,0,Fulham,Newcastle,True,-1,10,15:00,0.79,2022-10-01
2022-23,João Cancelo,DEF,72,0.0,90,1,1,0,0,3,0,0,0,0,0,2.7,0.0,12.0,11,90,0,0,Man City,Man United,True,1,10,14:00,5.639097744360902,2022-10-02
2022-23,Bruno Borges Fernandes,MID,98,0.0,90,1,1,0,0,6,0,0,0,0,0,2.9,19.0,4.2,3,90,1,0,Man United,Man City,False,-1,10,14:00,0.17733333333333334,2022-10-02
2022-23,Tyler Adams,MID,50,0.0,90,3,1,0,0,0,0,0,0,0,1,1.3,0.0,8.6,11,90,0,0,Leeds,Aston Villa,True,0,10,16:30,1.276595744680851,2022-10-02
2022-23,Ciaran Clark,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Fulham,False,1,10,15:00,1.2658227848101264,2022-10-01
2022-23,Owen Bevan,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Brentford,True,0,10,15:00,0.6666666666666667,2022-10-01
2022-23,Mark Travers,GK,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Brentford,True,0,10,15:00,0.6666666666666667,2022-10-01
2022-23,Jordan Zemura,DEF,44,0.0,90,6,2,0,0,0,0,0,0,0,1,2.1,0.0,9.4,18,90,0,0,Bournemouth,Brentford,True,0,10,15:00,0.6666666666666667,2022-10-01
2022-23,Rob Holding,DEF,42,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Tottenham,True,1,10,12:30,1.6097560975609757,2022-10-01
2022-23,Ivan Toney,FWD,73,1.0,90,1,1,0,0,0,0,0,0,0,1,4.5,75.0,4.6,-5,90,1,0,Brentford,Bournemouth,False,0,10,15:00,1.4999999999999998,2022-10-01
2022-23,Pontus Jansson,DEF,44,0.0,63,6,2,0,0,0,0,0,0,0,1,0.2,6.0,9.8,23,63,0,0,Brentford,Bournemouth,False,0,10,15:00,1.4999999999999998,2022-10-01
2022-23,Marvelous Nakamba,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Aston Villa,Leeds,False,0,10,16:30,0.7833333333333333,2022-10-02
2022-23,Nampalys Mendy,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Nott'm Forest,True,1,10,20:00,2.474285714285714,2022-10-03
2022-23,Fábio Ferreira Vieira,MID,57,0.0,10,1,1,0,0,0,0,0,0,0,0,15.0,18.0,5.8,3,10,0,0,Arsenal,Tottenham,True,1,10,12:30,1.6097560975609757,2022-10-01
2022-23,Matthew Cox,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brentford,Bournemouth,False,0,10,15:00,1.4999999999999998,2022-10-01
2022-23,Ryan Fredericks,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Brentford,True,0,10,15:00,0.6666666666666667,2022-10-01
2022-23,Stanley Mills,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Southampton,False,1,10,15:00,0.6323529411764706,2022-10-01
2022-23,Cheikhou Kouyaté,MID,45,0.0,45,0,0,0,0,3,0,0,0,0,0,0.6,0.0,2.8,3,45,1,0,Nott'm Forest,Leicester,False,-1,10,20:00,0.40415704387990764,2022-10-03
2022-23,Kurt Zouma,DEF,45,0.0,90,6,2,0,0,0,0,0,0,0,1,0.1,0.0,18.8,21,90,0,0,West Ham,Wolves,True,1,10,17:30,2.153846153846154,2022-10-01
2022-23,Luke Mbete-Tabu,DEF,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man City,Man United,True,1,10,14:00,5.639097744360902,2022-10-02
2022-23,Armstrong Oko-Flex,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Wolves,True,1,10,17:30,2.153846153846154,2022-10-01
2022-23,Taiwo Awoniyi,FWD,58,0.0,61,2,1,0,0,3,0,0,0,0,0,1.4,15.0,1.2,-3,61,0,0,Nott'm Forest,Leicester,False,-1,10,20:00,0.40415704387990764,2022-10-03
2022-23,Harry Winks,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Arsenal,False,-1,10,12:30,0.6212121212121212,2022-10-01
2022-23,Levi Colwill,DEF,44,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Liverpool,False,0,10,15:00,0.15647058823529414,2022-10-01
