,season,name,position,value,value_delta,adjusted_points_range,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,is_won,month_of_match,time_of_match,win_expectation,date_of_match
11632,2018-19,Artur Boruc,GK,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Everton,False,-1,1,14:15,0.36458333333333337,2019-01-13
11633,2018-19,Ashley darel jazz Richards,DEF,39,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Cardiff,Huddersfield,True,0,1,15:00,1.6,2019-01-12
11634,2018-19,Ashley Barnes,FWD,56,0.0,0,0,0,1,0,0,0,0,0,34.8,6.0,20.4,15,90,0,0,Burnley,Fulham,True,1,1,15:00,1.3541666666666667,2019-01-12
11635,2018-19,Ashley Westwood,MID,45,0.0,0,0,0,1,0,0,0,0,0,7.2,0.0,9.0,13,90,0,0,Burnley,Fulham,True,1,1,15:00,1.3541666666666667,2019-01-12
11636,2018-19,Ashley Williams,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Bournemouth,True,1,1,14:15,2.742857142857143,2019-01-13
11637,2018-19,Ashley Young,DEF,57,0.0,1,0,0,0,0,0,0,0,1,16.6,0.0,8.2,23,90,0,0,Man United,Tottenham,False,1,1,16:30,0.5466666666666666,2019-01-13
11638,2018-19,Asmir Begovic,GK,44,0.0,0,0,0,2,0,0,0,0,0,0.0,0.0,2.6,8,90,0,0,Bournemouth,Everton,False,-1,1,14:15,0.36458333333333337,2019-01-13
11639,2018-19,Aymeric Laporte,DEF,59,0.0,1,0,0,0,0,0,0,0,1,4.1,0.0,16.8,26,90,0,0,Man City,Wolves,True,1,1,20:00,14.40677966101695,2019-01-14
11640,2018-19,Ayoze Pérez,FWD,61,0.0,0,0,0,2,0,0,0,0,0,1.6,5.0,7.6,2,81,0,0,Newcastle,Chelsea,False,-1,1,17:30,0.08133333333333333,2019-01-12
11641,2018-19,Bakary Sako,MID,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Watford,True,-1,1,15:00,1.5555555555555556,2019-01-12
11642,2018-19,Bamidele Alli,MID,89,0.0,0,0,0,1,0,0,0,0,0,26.0,67.0,13.2,4,90,1,0,Tottenham,Man United,True,-1,1,16:30,1.829268292682927,2019-01-13
11643,2018-19,Barry Douglas,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,Man City,False,-1,1,20:00,0.06941176470588235,2019-01-14
11644,2018-19,Beni Baningime,MID,43,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Bournemouth,True,1,1,14:15,2.742857142857143,2019-01-13
11645,2018-19,Benjamin Chilwell,DEF,51,0.0,0,0,0,2,0,0,0,0,0,32.8,6.0,13.8,8,90,1,0,Leicester,Southampton,True,-1,1,15:00,2.2205128205128206,2019-01-12
11646,2018-19,Benjamin Mendy,DEF,62,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man City,Wolves,True,1,1,20:00,14.40677966101695,2019-01-14
11647,2018-19,Ben Davies,DEF,56,0.0,0,0,0,1,0,0,0,0,0,13.3,2.0,19.2,13,90,0,0,Tottenham,Man United,True,-1,1,16:30,1.829268292682927,2019-01-13
11648,2018-19,Ben Foster,GK,45,0.0,1,0,0,1,6,0,0,0,0,0.0,0.0,35.4,20,90,0,0,Watford,Crystal Palace,False,1,1,15:00,0.6428571428571429,2019-01-12
11649,2018-19,Ben Gibson,DEF,48,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Burnley,Fulham,True,1,1,15:00,1.3541666666666667,2019-01-12
11650,2018-19,Ben Hamer,GK,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Huddersfield,Cardiff,False,0,1,15:00,0.625,2019-01-12
11651,2018-19,Ben Mee,DEF,47,0.0,0,0,0,1,0,0,0,0,0,0.6,20.0,18.0,13,90,0,0,Burnley,Fulham,True,1,1,15:00,1.3541666666666667,2019-01-12
11652,2018-19,Ben White,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Liverpool,True,-1,1,15:00,0.11818181818181818,2019-01-12
11653,2018-19,Ben Wilmot,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Crystal Palace,False,1,1,15:00,0.6428571428571429,2019-01-12
11654,2018-19,Beram Kayal,MID,44,0.0,0,0,0,0,0,0,0,0,0,0.5,2.0,6.2,7,11,0,0,Brighton,Liverpool,True,-1,1,15:00,0.11818181818181818,2019-01-12
11655,2018-19,Bernardo mota Veiga de carvalho e silva,MID,75,0.0,1,0,0,0,0,0,0,0,1,41.1,28.0,14.8,17,90,0,0,Man City,Wolves,True,1,1,20:00,14.40677966101695,2019-01-14
11656,2018-19,Bernardo Fernandes da silva junior,DEF,42,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Liverpool,True,-1,1,15:00,0.11818181818181818,2019-01-12
11657,2018-19,Bernard Anício caldeira duarte,MID,59,0.0,0,0,0,0,0,0,0,0,1,50.8,7.0,15.8,6,77,1,0,Everton,Bournemouth,True,1,1,14:15,2.742857142857143,2019-01-13
11658,2018-19,Bernd Leno,GK,48,0.0,0,0,0,1,2,0,0,0,0,0.0,0.0,17.2,15,90,0,0,Arsenal,West Ham,False,-1,1,12:30,1.707317073170732,2019-01-12
11659,2018-19,Bobby Reid,FWD,52,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Cardiff,Huddersfield,True,0,1,15:00,1.6,2019-01-12
11660,2018-19,Bonatini lohner maia Bonatini,FWD,46,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,Man City,False,-1,1,20:00,0.06941176470588235,2019-01-14
11661,2018-19,Brahim Diaz,MID,47,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man City,Wolves,True,1,1,20:00,14.40677966101695,2019-01-14
11662,2018-19,Brian Murphy,GK,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Cardiff,Huddersfield,True,0,1,15:00,1.6,2019-01-12
11663,2018-19,Bright Enobakhare,MID,43,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,Man City,False,-1,1,20:00,0.06941176470588235,2019-01-14
11664,2018-19,Bruno Ecuele manga,DEF,44,0.0,2,0,0,0,0,0,0,0,1,0.8,2.0,20.0,25,90,0,0,Cardiff,Huddersfield,True,0,1,15:00,1.6,2019-01-12
11665,2018-19,Bruno Saltor grau,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Liverpool,True,-1,1,15:00,0.11818181818181818,2019-01-12
11666,2018-19,Bukayo Saka,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,West Ham,False,-1,1,12:30,1.707317073170732,2019-01-12
11667,2018-19,Çaglar Söyüncü,DEF,49,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Southampton,True,-1,1,15:00,2.2205128205128206,2019-01-12
11668,2018-19,Callum Hudson-odoi,MID,42,0.0,0,0,0,0,0,0,0,0,0,0.6,0.0,1.2,3,9,0,0,Chelsea,Newcastle,True,1,1,17:30,12.295081967213115,2019-01-12
11669,2018-19,Callum Paterson,MID,51,0.0,1,0,0,0,0,0,0,0,1,1.2,10.0,1.0,3,90,0,0,Cardiff,Huddersfield,True,0,1,15:00,1.6,2019-01-12
11670,2018-19,Callum Slattery,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.0,4,14,0,0,Southampton,Leicester,False,1,1,15:00,0.4503464203233256,2019-01-12
11671,2018-19,Callum Wilson,FWD,66,-1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Everton,False,-1,1,14:15,0.36458333333333337,2019-01-13
11672,2018-19,Calum Chambers,DEF,42,0.0,0,0,0,2,0,0,0,0,0,13.0,17.0,11.2,2,90,1,0,Fulham,Burnley,False,-1,1,15:00,0.7384615384615384,2019-01-12
11673,2018-19,Carlos Sánchez,MID,44,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Arsenal,True,1,1,12:30,0.5857142857142856,2019-01-12
11674,2018-19,Cenk Tosun,FWD,65,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Bournemouth,True,1,1,14:15,2.742857142857143,2019-01-13
11675,2018-19,Cesc Fàbregas,MID,62,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Newcastle,True,1,1,17:30,12.295081967213115,2019-01-12
11676,2018-19,Chancel Mbemba,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Chelsea,False,-1,1,17:30,0.08133333333333333,2019-01-12
11677,2018-19,Charlie Austin,FWD,55,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Leicester,False,1,1,15:00,0.4503464203233256,2019-01-12
11678,2018-19,Charlie Daniels,DEF,42,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Everton,False,-1,1,14:15,0.36458333333333337,2019-01-13
11679,2018-19,Charlie Taylor,DEF,44,0.0,0,0,0,1,0,0,0,0,0,2.8,0.0,10.6,13,90,0,0,Burnley,Fulham,True,1,1,15:00,1.3541666666666667,2019-01-12
11680,2018-19,Cheikhou Kouyaté,MID,47,0.0,0,0,0,2,0,0,0,0,0,14.1,9.0,8.8,9,90,0,0,Crystal Palace,Watford,True,-1,1,15:00,1.5555555555555556,2019-01-12
11681,2018-19,Christian Atsu,MID,51,0.0,0,0,0,2,0,0,0,0,0,12.4,6.0,7.6,9,90,0,0,Newcastle,Chelsea,False,-1,1,17:30,0.08133333333333333,2019-01-12
11682,2018-19,Christian Benteke,FWD,63,0.0,0,0,0,0,0,0,0,0,0,0.8,12.0,0.0,2,12,0,0,Crystal Palace,Watford,True,-1,1,15:00,1.5555555555555556,2019-01-12
11683,2018-19,Christian Eriksen,MID,93,0.0,0,0,0,1,0,0,0,0,0,46.5,16.0,21.4,14,90,0,0,Tottenham,Man United,True,-1,1,16:30,1.829268292682927,2019-01-13
11684,2018-19,Christian Fuchs,DEF,41,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Southampton,True,-1,1,15:00,2.2205128205128206,2019-01-12
11685,2018-19,Christian Kabasele,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Crystal Palace,False,1,1,15:00,0.6428571428571429,2019-01-12
11686,2018-19,Christopher Schindler,DEF,43,-1.0,1,0,0,0,0,0,0,0,1,0.1,2.0,17.0,22,90,1,0,Huddersfield,Cardiff,False,0,1,15:00,0.625,2019-01-12
11687,2018-19,Chris Löwe,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Huddersfield,Cardiff,False,0,1,15:00,0.625,2019-01-12
11688,2018-19,Chris Smalling,DEF,56,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man United,Tottenham,False,1,1,16:30,0.5466666666666666,2019-01-13
11689,2018-19,Chris Wood,FWD,62,0.0,0,0,0,1,0,0,0,0,0,5.3,22.0,0.0,-1,86,0,0,Burnley,Fulham,True,1,1,15:00,1.3541666666666667,2019-01-12
11690,2018-19,Ciaran Clark,DEF,45,0.0,2,0,1,2,0,0,0,0,0,0.6,17.0,42.0,27,90,0,0,Newcastle,Chelsea,False,-1,1,17:30,0.08133333333333333,2019-01-12
11691,2018-19,Claudio Bravo,GK,48,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man City,Wolves,True,1,1,20:00,14.40677966101695,2019-01-14
11692,2018-19,Collin Quaner,FWD,43,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Huddersfield,Cardiff,False,0,1,15:00,0.625,2019-01-12
11693,2018-19,Connor Wickham,FWD,49,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Watford,True,-1,1,15:00,1.5555555555555556,2019-01-12
11694,2018-19,Conor Coady,DEF,45,0.0,0,0,0,3,0,1,0,0,0,0.0,0.0,7.0,8,90,0,0,Wolves,Man City,False,-1,1,20:00,0.06941176470588235,2019-01-14
11695,2018-19,Conor Coventry,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Arsenal,True,1,1,12:30,0.5857142857142856,2019-01-12
11696,2018-19,Craig Cathcart,DEF,45,0.0,1,0,1,1,0,1,0,0,0,0.4,59.0,46.4,15,90,0,0,Watford,Crystal Palace,False,1,1,15:00,0.6428571428571429,2019-01-12
11697,2018-19,Cuco Martina,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Bournemouth,True,1,1,14:15,2.742857142857143,2019-01-13
11698,2018-19,Cyrus Christie,DEF,42,0.0,0,0,0,2,0,0,0,0,0,15.7,7.0,22.8,11,90,1,0,Fulham,Burnley,False,-1,1,15:00,0.7384615384615384,2019-01-12
11699,2018-19,Cédric Soares,DEF,42,-1.0,0,0,0,1,0,0,0,0,0,0.0,0.0,10.0,8,33,0,0,Southampton,Leicester,False,1,1,15:00,0.4503464203233256,2019-01-12
11700,2018-19,César Azpilicueta,DEF,63,0.0,0,0,0,1,0,0,0,0,0,5.0,4.0,11.2,10,90,0,0,Chelsea,Newcastle,True,1,1,17:30,12.295081967213115,2019-01-12
11701,2018-19,Daley Blind,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man United,Tottenham,False,1,1,16:30,0.5466666666666666,2019-01-13
11702,2018-19,Dale Stephens,MID,44,0.0,0,0,0,1,0,0,0,0,0,1.3,1.0,9.0,13,90,0,0,Brighton,Liverpool,True,-1,1,15:00,0.11818181818181818,2019-01-12
11703,2018-19,Daniel Amartey,MID,43,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Southampton,True,-1,1,15:00,2.2205128205128206,2019-01-12
11704,2018-19,Daniel Drinkwater,MID,47,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Newcastle,True,1,1,17:30,12.295081967213115,2019-01-12
11705,2018-19,Daniel Sturridge,FWD,57,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Brighton,False,1,1,15:00,8.461538461538462,2019-01-12
11706,2018-19,Danilo luiz Da silva,DEF,51,0.0,1,0,0,0,0,0,0,0,1,53.7,10.0,17.2,27,90,0,0,Man City,Wolves,True,1,1,20:00,14.40677966101695,2019-01-14
11707,2018-19,Danny Batth,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,Man City,False,-1,1,20:00,0.06941176470588235,2019-01-14
11708,2018-19,Danny Ings,FWD,56,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Leicester,False,1,1,15:00,0.4503464203233256,2019-01-12
11709,2018-19,Danny Rose,DEF,58,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Man United,True,-1,1,16:30,1.829268292682927,2019-01-13
11710,2018-19,Danny Simpson,DEF,42,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Southampton,True,-1,1,15:00,2.2205128205128206,2019-01-12
11711,2018-19,Danny Ward,MID,43,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Cardiff,Huddersfield,True,0,1,15:00,1.6,2019-01-12
11712,2018-19,Danny Ward,GK,43,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Cardiff,Huddersfield,True,0,1,15:00,1.6,2019-01-12
11713,2018-19,Danny Ward,MID,43,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Southampton,True,-1,1,15:00,2.2205128205128206,2019-01-12
11714,2018-19,Danny Ward,GK,43,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Southampton,True,-1,1,15:00,2.2205128205128206,2019-01-12
11715,2018-19,Danny Welbeck,FWD,64,-1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,West Ham,False,-1,1,12:30,1.707317073170732,2019-01-12
11716,2018-19,Danny Williams,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Huddersfield,Cardiff,False,0,1,15:00,0.625,2019-01-12
11717,2018-19,Dan Gosling,MID,47,-1.0,0,0,0,2,0,0,0,0,0,2.3,54.0,14.6,10,90,0,0,Bournemouth,Everton,False,-1,1,14:15,0.36458333333333337,2019-01-13
11718,2018-19,Daryl Janmaat,DEF,49,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Crystal Palace,False,1,1,15:00,0.6428571428571429,2019-01-12
11719,2018-19,David junior Hoilett,MID,50,0.0,0,0,0,0,0,0,0,0,1,13.8,10.0,5.6,9,90,1,0,Cardiff,Huddersfield,True,0,1,15:00,1.6,2019-01-12
11720,2018-19,Davide Zappacosta,DEF,51,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Newcastle,True,1,1,17:30,12.295081967213115,2019-01-12
11721,2018-19,David Brooks,MID,51,1.0,0,0,0,1,0,0,0,0,0,15.3,14.0,1.6,-1,82,0,0,Bournemouth,Everton,False,-1,1,14:15,0.36458333333333337,2019-01-13
11722,2018-19,David Button,GK,40,0.0,0,0,0,1,2,0,0,0,0,0.0,0.0,13.8,15,90,0,0,Brighton,Liverpool,True,-1,1,15:00,0.11818181818181818,2019-01-12
11723,2018-19,David De gea,GK,57,0.0,2,0,0,0,11,0,0,0,1,0.0,0.0,79.4,45,90,0,0,Man United,Tottenham,False,1,1,16:30,0.5466666666666666,2019-01-13
11724,2018-19,David Luiz moreira marinho,DEF,59,1.0,2,1,0,1,0,0,0,0,0,39.6,19.0,46.4,38,90,0,0,Chelsea,Newcastle,True,1,1,17:30,12.295081967213115,2019-01-12
11725,2018-19,David Silva,MID,85,0.0,1,0,0,0,0,0,0,0,1,42.6,15.0,13.0,13,61,0,0,Man City,Wolves,True,1,1,20:00,14.40677966101695,2019-01-14
11726,2018-19,Davinson Sánchez,DEF,58,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Man United,True,-1,1,16:30,1.829268292682927,2019-01-13
11727,2018-19,Davy Klaassen,MID,60,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Bournemouth,True,1,1,14:15,2.742857142857143,2019-01-13
11728,2018-19,Davy Pröpper,MID,48,0.0,0,0,0,1,0,0,0,0,0,0.8,0.0,6.8,9,90,0,0,Brighton,Liverpool,True,-1,1,15:00,0.11818181818181818,2019-01-12
11729,2018-19,Deandre Yedlin,DEF,45,0.0,0,0,0,2,0,0,0,0,0,30.3,2.0,17.0,14,81,0,0,Newcastle,Chelsea,False,-1,1,17:30,0.08133333333333333,2019-01-12
11730,2018-19,Declan Rice,DEF,44,0.0,3,0,1,0,0,0,0,0,1,2.2,21.0,49.2,40,90,0,0,West Ham,Arsenal,True,1,1,12:30,0.5857142857142856,2019-01-12
11731,2018-19,Dejan Lovren,DEF,49,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Brighton,False,1,1,15:00,8.461538461538462,2019-01-12
11732,2018-19,Demarai Gray,MID,54,0.0,0,0,0,0,0,0,0,0,0,29.8,18.0,8.8,8,45,0,0,Leicester,Southampton,True,-1,1,15:00,2.2205128205128206,2019-01-12
11733,2018-19,Denis Odoi,DEF,44,0.0,1,1,0,2,0,1,0,0,0,14.3,0.0,35.0,20,90,0,0,Fulham,Burnley,False,-1,1,15:00,0.7384615384615384,2019-01-12
11734,2018-19,Diego Rico,DEF,42,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Everton,False,-1,1,14:15,0.36458333333333337,2019-01-13
11735,2018-19,Diogo Jota,MID,59,0.0,0,0,0,2,0,0,0,0,0,1.0,0.0,0.4,3,58,0,0,Wolves,Man City,False,-1,1,20:00,0.06941176470588235,2019-01-14
11736,2018-19,Divock Origi,FWD,50,0.0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,2,1,0,0,Liverpool,Brighton,False,1,1,15:00,8.461538461538462,2019-01-12
11737,2018-19,Domingos Quina,MID,44,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Crystal Palace,False,1,1,15:00,0.6428571428571429,2019-01-12
11738,2018-19,Dominic Calvert-lewin,FWD,53,0.0,1,0,1,0,0,0,0,0,0,0.5,17.0,35.0,27,3,0,0,Everton,Bournemouth,True,1,1,14:15,2.742857142857143,2019-01-13
11739,2018-19,Dominic Solanke,FWD,47,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Everton,False,-1,1,14:15,0.36458333333333337,2019-01-13
11740,2018-19,Dwight Gayle,FWD,60,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Chelsea,False,-1,1,17:30,0.08133333333333333,2019-01-12
11741,2018-19,Dwight Mcneil,MID,44,0.0,0,0,0,1,0,0,0,0,0,40.4,28.0,25.4,14,90,0,0,Burnley,Fulham,True,1,1,15:00,1.3541666666666667,2019-01-12
11742,2018-19,Eden Hazard,MID,111,0.0,1,1,0,1,0,0,0,0,0,16.0,24.0,22.0,13,86,0,0,Chelsea,Newcastle,True,1,1,17:30,12.295081967213115,2019-01-12
11743,2018-19,Ederson Santana de moraes,GK,56,0.0,1,0,0,0,0,0,0,0,1,0.0,0.0,5.6,22,90,0,0,Man City,Wolves,True,1,1,20:00,14.40677966101695,2019-01-14
11744,2018-19,Edimilson Fernandes,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Arsenal,True,1,1,12:30,0.5857142857142856,2019-01-12
11745,2018-19,Edward Nketiah,FWD,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,West Ham,False,-1,1,12:30,1.707317073170732,2019-01-12
11746,2018-19,Eldin Jakupovic,GK,43,-1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Southampton,True,-1,1,15:00,2.2205128205128206,2019-01-12
11747,2018-19,Elias Kachunga,FWD,48,0.0,0,0,0,0,0,0,0,0,1,3.1,31.0,1.6,1,90,0,0,Huddersfield,Cardiff,False,0,1,15:00,0.625,2019-01-12
11748,2018-19,Emerson Hyndman,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Everton,False,-1,1,14:15,0.36458333333333337,2019-01-13
11749,2018-19,Emerson Palmieri dos santos,DEF,52,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Newcastle,True,1,1,17:30,12.295081967213115,2019-01-12
11750,2018-19,Emile Smith-rowe,MID,45,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,West Ham,False,-1,1,12:30,1.707317073170732,2019-01-12
11751,2018-19,Emiliano Martínez,GK,40,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,West Ham,False,-1,1,12:30,1.707317073170732,2019-01-12
11752,2018-19,Eric Bailly,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man United,Tottenham,False,1,1,16:30,0.5466666666666666,2019-01-13
11753,2018-19,Eric Dier,MID,47,-1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Man United,True,-1,1,16:30,1.829268292682927,2019-01-13
11754,2018-19,Erik Durm,DEF,44,0.0,1,0,0,0,0,0,0,0,1,2.2,4.0,12.8,22,90,0,0,Huddersfield,Cardiff,False,0,1,15:00,0.625,2019-01-12
11755,2018-19,Erik Lamela,MID,61,0.0,0,0,0,1,0,0,0,0,0,13.5,8.0,8.0,7,47,0,0,Tottenham,Man United,True,-1,1,16:30,1.829268292682927,2019-01-13
11756,2018-19,Ethan Ampadu,MID,44,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Newcastle,True,1,1,17:30,12.295081967213115,2019-01-12
11757,2018-19,Etienne Capoue,MID,49,0.0,0,0,0,1,0,0,0,0,0,11.3,16.0,10.2,8,90,0,0,Watford,Crystal Palace,False,1,1,15:00,0.6428571428571429,2019-01-12
11758,2018-19,Ezequiel Schelotto,DEF,38,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Liverpool,True,-1,1,15:00,0.11818181818181818,2019-01-12
11759,2018-19,Fabian Delph,DEF,53,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man City,Wolves,True,1,1,20:00,14.40677966101695,2019-01-14
11760,2018-19,Fabian Schär,DEF,46,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Chelsea,False,-1,1,17:30,0.08133333333333333,2019-01-12
11761,2018-19,Fabio henrique Tavares,MID,55,0.0,1,0,0,0,0,0,0,0,1,1.4,4.0,27.2,14,90,0,0,Liverpool,Brighton,False,1,1,15:00,8.461538461538462,2019-01-12
11762,2018-19,Fabián Balbuena,DEF,43,-1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Arsenal,True,1,1,12:30,0.5857142857142856,2019-01-12
11763,2018-19,Fabricio Agosto ramírez,GK,43,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Fulham,Burnley,False,-1,1,15:00,0.7384615384615384,2019-01-12
11764,2018-19,Federico Fernández,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Chelsea,False,-1,1,17:30,0.08133333333333333,2019-01-12
11765,2018-19,Felipe anderson Pereira gomes,MID,74,0.0,1,0,0,0,0,0,0,0,1,56.3,18.0,18.6,18,90,0,0,West Ham,Arsenal,True,1,1,12:30,0.5857142857142856,2019-01-12
11766,2018-19,Fernando Llorente,FWD,56,0.0,0,0,0,0,0,0,0,0,0,14.3,21.0,4.0,3,9,0,0,Tottenham,Man United,True,-1,1,16:30,1.829268292682927,2019-01-13
11767,2018-19,Fernando Luiz rosa,MID,53,0.0,0,0,0,0,0,0,0,0,1,32.3,16.0,22.4,16,90,1,0,Man City,Wolves,True,1,1,20:00,14.40677966101695,2019-01-14
