season,name,position,value,value_delta,minutes,total_points,total_points_range,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,is_won,month_of_match,time_of_match,win_expectation,date_of_match
2016-17,Benjamin Chilwell,DEF,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Sunderland,False,-1,12,15:00,1.4782608695652175,2016-12-03
2016-17,Ben Davies,DEF,47,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Swansea,True,1,12,15:00,6.617647058823529,2016-12-03
2016-17,Ben Foster,GK,47,0.0,90,3,1,0,0,1,5,0,0,0,0,0.0,0,33.4,20,90,0,0,West Brom,Watford,True,1,12,15:00,1.7045454545454544,2016-12-03
2016-17,Ben Gibson,DEF,48,1.0,90,8,2,0,0,0,0,0,0,0,1,11.8,2,21.8,31,90,0,0,Middlesbrough,Hull,True,1,12,20:00,2.8688524590163933,2016-12-05
2016-17,Ben Hamer,GK,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Sunderland,False,-1,12,15:00,1.4782608695652175,2016-12-03
2016-17,Ben Hinchcliffe,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Hull,Middlesbrough,False,-1,12,20:00,0.3485714285714286,2016-12-05
2016-17,Ben Mee,DEF,45,0.0,90,1,1,0,0,2,0,0,0,0,0,0.8,21,35.6,15,90,0,0,Burnley,Stoke,False,-1,12,15:00,0.24923076923076926,2016-12-03
2016-17,Ben Watson,MID,42,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,West Brom,False,-1,12,15:00,0.5866666666666667,2016-12-03
2016-17,Ben Woodburn,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Liverpool,Bournemouth,False,-1,12,13:30,2.857142857142857,2016-12-04
2016-17,Ben Wynter,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,Southampton,True,1,12,15:00,0.6571428571428571,2016-12-03
2016-17,Bernardo Espinosa zúñiga,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Middlesbrough,Hull,True,1,12,20:00,2.8688524590163933,2016-12-05
2016-17,Bertrand Traore,MID,54,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Man City,False,1,12,12:30,0.5972222222222222,2016-12-03
2016-17,Billy Jones,DEF,44,0.0,90,2,1,0,0,1,0,0,0,0,0,23.7,2,24.0,22,90,0,0,Sunderland,Leicester,True,1,12,15:00,0.676470588235294,2016-12-03
2016-17,Boaz Myhill,GK,42,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Watford,True,1,12,15:00,1.7045454545454544,2016-12-03
2016-17,Bojan Krkic,MID,56,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,Burnley,True,1,12,15:00,4.012345679012346,2016-12-03
2016-17,Borja Bastón,FWD,69,0.0,28,1,1,0,0,2,0,0,0,0,0,1.1,2,0.0,2,28,0,0,Swansea,Tottenham,False,-1,12,15:00,0.1511111111111111,2016-12-03
2016-17,Bradley Guzan,GK,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Middlesbrough,Hull,True,1,12,20:00,2.8688524590163933,2016-12-05
2016-17,Bradley Smith,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Liverpool,True,1,12,13:30,0.35,2016-12-04
2016-17,Branislav Ivanovic,DEF,58,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Man City,False,1,12,12:30,0.5972222222222222,2016-12-03
2016-17,Brendan Galloway,DEF,41,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Watford,True,1,12,15:00,1.7045454545454544,2016-12-03
2016-17,Brian Lenihan,DEF,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Hull,Middlesbrough,False,-1,12,20:00,0.3485714285714286,2016-12-05
2016-17,Brice Dja djédjé,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,West Brom,False,-1,12,15:00,0.5866666666666667,2016-12-03
2016-17,Bruno Martins indi,DEF,49,0.0,90,6,2,0,0,0,0,0,0,0,1,0.0,7,16.0,23,90,0,0,Stoke,Burnley,True,1,12,15:00,4.012345679012346,2016-12-03
2016-17,Bryan Oviedo,MID,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Everton,Man United,True,0,12,16:00,0.5972222222222222,2016-12-04
2016-17,Callum Mcmanaman,MID,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Watford,True,1,12,15:00,1.7045454545454544,2016-12-03
2016-17,Callum Wilson,FWD,64,0.0,90,6,2,0,1,3,0,0,0,0,0,11.6,29,39.2,31,90,0,0,Bournemouth,Liverpool,True,1,12,13:30,0.35,2016-12-04
2016-17,Calum Chambers,DEF,44,0.0,90,7,2,0,0,0,0,0,0,0,1,1.3,2,21.4,29,90,0,0,Middlesbrough,Hull,True,1,12,20:00,2.8688524590163933,2016-12-05
2016-17,Cameron Borthwick-jackson,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man United,Everton,False,0,12,16:00,1.6744186046511629,2016-12-04
2016-17,Cameron Brannagan,MID,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Liverpool,Bournemouth,False,-1,12,13:30,2.857142857142857,2016-12-04
2016-17,Cameron Carter-vickers,DEF,43,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Swansea,True,1,12,15:00,6.617647058823529,2016-12-03
2016-17,Carlos De pena,MID,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Middlesbrough,Hull,True,1,12,20:00,2.8688524590163933,2016-12-05
2016-17,Carl Jenkinson,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,West Ham,False,1,12,17:30,2.7142857142857144,2016-12-03
2016-17,Cesc Fàbregas,MID,69,0.0,90,4,1,1,0,1,0,0,0,0,0,25.1,2,29.0,26,90,1,0,Chelsea,Man City,False,1,12,12:30,0.5972222222222222,2016-12-03
2016-17,Charlie Adam,MID,47,0.0,86,3,1,0,0,0,0,0,0,0,1,5.8,0,0.0,4,86,0,0,Stoke,Burnley,True,1,12,15:00,4.012345679012346,2016-12-03
2016-17,Charlie Austin,FWD,69,1.0,75,1,1,0,0,2,0,0,0,0,0,23.1,35,3.6,1,75,1,0,Southampton,Crystal Palace,False,-1,12,15:00,1.5217391304347827,2016-12-03
2016-17,Charlie Daniels,DEF,51,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Liverpool,True,1,12,13:30,0.35,2016-12-04
2016-17,Cheikhou Kouyaté,MID,51,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Arsenal,True,-1,12,17:30,0.3684210526315789,2016-12-03
2016-17,Christian Benteke,FWD,75,0.0,90,12,3,0,2,0,0,0,0,0,1,5.8,82,67.8,45,90,1,0,Crystal Palace,Southampton,True,1,12,15:00,0.6571428571428571,2016-12-03
2016-17,Christian Eriksen,MID,82,1.0,90,18,3,1,2,0,0,0,0,0,1,84.3,88,104.8,58,90,0,0,Tottenham,Swansea,True,1,12,15:00,6.617647058823529,2016-12-03
2016-17,Christian Fuchs,DEF,54,0.0,90,0,0,0,0,2,0,0,0,0,0,32.3,0,20.2,13,90,1,0,Leicester,Sunderland,False,-1,12,15:00,1.4782608695652175,2016-12-03
2016-17,Christian Kabasele,DEF,48,0.0,90,8,2,0,1,3,0,0,0,0,0,10.2,37,51.4,25,90,0,0,Watford,West Brom,False,-1,12,15:00,0.5866666666666667,2016-12-03
2016-17,Chris Brunt,DEF,49,0.0,79,14,3,1,1,1,0,0,0,0,0,38.0,11,63.8,40,79,0,0,West Brom,Watford,True,1,12,15:00,1.7045454545454544,2016-12-03
2016-17,Chris Long,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Burnley,Stoke,False,-1,12,15:00,0.24923076923076926,2016-12-03
2016-17,Chris Smalling,DEF,58,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man United,Everton,False,0,12,16:00,1.6744186046511629,2016-12-04
2016-17,Chuba Akpom,FWD,51,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,West Ham,False,1,12,17:30,2.7142857142857144,2016-12-03
2016-17,Chung-yong Lee,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,Southampton,True,1,12,15:00,0.6571428571428571,2016-12-03
2016-17,Claudio Bravo,GK,55,0.0,90,1,1,0,0,3,1,0,0,0,0,0.0,0,9.4,10,90,0,0,Man City,Chelsea,True,-1,12,12:30,1.6744186046511629,2016-12-03
2016-17,Claudio Yacob,MID,44,0.0,90,2,1,0,0,1,0,0,0,0,0,1.6,0,11.2,12,90,0,0,West Brom,Watford,True,1,12,15:00,1.7045454545454544,2016-12-03
2016-17,Clinton N'jie,FWD,59,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Swansea,True,1,12,15:00,6.617647058823529,2016-12-03
2016-17,Connor Randall,DEF,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Liverpool,Bournemouth,False,-1,12,13:30,2.857142857142857,2016-12-04
2016-17,Connor Wickham,FWD,56,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,Southampton,True,1,12,15:00,0.6571428571428571,2016-12-03
2016-17,Costel Pantilimon,GK,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,West Brom,False,-1,12,15:00,0.5866666666666667,2016-12-03
2016-17,Craig Cathcart,DEF,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,West Brom,False,-1,12,15:00,0.5866666666666667,2016-12-03
2016-17,Craig Dawson,DEF,48,0.0,90,2,1,0,0,1,0,0,0,0,0,0.9,9,15.4,7,90,0,0,West Brom,Watford,True,1,12,15:00,1.7045454545454544,2016-12-03
2016-17,Craig Gardner,MID,52,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Watford,True,1,12,15:00,1.7045454545454544,2016-12-03
2016-17,Cristhian Stuani,FWD,49,-1.0,10,1,1,0,0,0,0,0,0,0,0,0.1,0,0.4,4,10,0,0,Middlesbrough,Hull,True,1,12,20:00,2.8688524590163933,2016-12-05
2016-17,Cristian Gamboa,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Watford,True,1,12,15:00,1.7045454545454544,2016-12-03
2016-17,Cuco Martina,DEF,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Southampton,Crystal Palace,False,-1,12,15:00,1.5217391304347827,2016-12-03
2016-17,Curtis Davies,DEF,50,0.0,90,2,1,0,0,1,0,0,0,0,0,0.1,2,13.2,9,90,0,0,Hull,Middlesbrough,False,-1,12,20:00,0.3485714285714286,2016-12-05
2016-17,Cédric Soares,DEF,49,0.0,90,1,1,0,0,3,0,0,0,0,0,38.8,3,26.6,17,90,0,0,Southampton,Crystal Palace,False,-1,12,15:00,1.5217391304347827,2016-12-03
2016-17,César Azpilicueta,DEF,62,1.0,90,2,1,0,0,1,0,0,0,0,0,1.8,0,15.8,14,90,0,0,Chelsea,Man City,False,1,12,12:30,0.5972222222222222,2016-12-03
2016-17,Dael Fry,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Middlesbrough,Hull,True,1,12,20:00,2.8688524590163933,2016-12-05
2016-17,Daley Blind,DEF,56,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man United,Everton,False,0,12,16:00,1.6744186046511629,2016-12-04
2016-17,Damien Delaney,DEF,48,-1.0,90,7,2,0,0,0,0,0,0,0,1,0.0,0,26.2,30,90,0,0,Crystal Palace,Southampton,True,1,12,15:00,0.6571428571428571,2016-12-03
2016-17,Daniel Amartey,MID,45,0.0,90,2,1,0,0,2,0,0,0,0,0,23.5,0,14.2,14,90,0,0,Leicester,Sunderland,False,-1,12,15:00,1.4782608695652175,2016-12-03
2016-17,Daniel Ayala,DEF,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Middlesbrough,Hull,True,1,12,20:00,2.8688524590163933,2016-12-05
2016-17,Daniel Drinkwater,MID,53,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Sunderland,False,-1,12,15:00,1.4782608695652175,2016-12-03
2016-17,Daniel James,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Swansea,Tottenham,False,-1,12,15:00,0.1511111111111111,2016-12-03
2016-17,Daniel Lafferty,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Burnley,Stoke,False,-1,12,15:00,0.24923076923076926,2016-12-03
2016-17,Daniel Sturridge,FWD,98,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Liverpool,Bournemouth,False,-1,12,13:30,2.857142857142857,2016-12-04
2016-17,Danny Ings,FWD,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Liverpool,Bournemouth,False,-1,12,13:30,2.857142857142857,2016-12-04
2016-17,Danny Rose,DEF,59,0.0,90,6,2,0,0,0,0,0,0,0,1,3.0,3,15.4,27,90,0,0,Tottenham,Swansea,True,1,12,15:00,6.617647058823529,2016-12-03
2016-17,Danny Simpson,DEF,49,0.0,90,1,1,0,0,2,0,0,0,0,0,0.8,18,8.2,11,90,0,0,Leicester,Sunderland,False,-1,12,15:00,1.4782608695652175,2016-12-03
2016-17,Danny Welbeck,FWD,74,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,West Ham,False,1,12,17:30,2.7142857142857144,2016-12-03
2016-17,Dan Gosling,MID,47,0.0,74,2,1,0,0,3,0,0,0,0,0,2.6,0,8.4,12,74,0,0,Bournemouth,Liverpool,True,1,12,13:30,0.35,2016-12-04
2016-17,Darren Fletcher,MID,44,0.0,90,5,2,1,0,1,0,0,0,0,0,10.3,2,20.0,17,90,0,0,West Brom,Watford,True,1,12,15:00,1.7045454545454544,2016-12-03
2016-17,Darren Randolph,GK,44,0.0,90,1,1,0,0,5,5,0,0,0,0,0.0,0,37.0,19,90,0,0,West Ham,Arsenal,True,-1,12,17:30,0.3684210526315789,2016-12-03
2016-17,Darron Gibson,MID,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Everton,Man United,True,0,12,16:00,0.5972222222222222,2016-12-04
2016-17,Daryl Janmaat,DEF,48,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,West Brom,False,-1,12,15:00,0.5866666666666667,2016-12-03
2016-17,David De gea,GK,54,-1.0,90,2,1,0,0,1,5,0,0,0,0,0.0,0,37.0,16,90,1,0,Man United,Everton,False,0,12,16:00,1.6744186046511629,2016-12-04
2016-17,David Jones,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Burnley,Stoke,False,-1,12,15:00,0.24923076923076926,2016-12-03
2016-17,David Luiz moreira marinho,DEF,61,0.0,90,2,1,0,0,1,0,0,0,0,0,0.3,2,14.8,16,90,0,0,Chelsea,Man City,False,1,12,12:30,0.5972222222222222,2016-12-03
2016-17,David Marshall,GK,45,0.0,90,3,1,0,0,1,3,0,0,0,0,0.0,0,17.4,14,90,0,0,Hull,Middlesbrough,False,-1,12,20:00,0.3485714285714286,2016-12-05
2016-17,David Meyler,MID,45,0.0,10,1,1,0,0,0,0,0,0,0,0,0.2,0,3.2,6,10,0,0,Hull,Middlesbrough,False,-1,12,20:00,0.3485714285714286,2016-12-05
2016-17,David Nugent,FWD,46,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Middlesbrough,Hull,True,1,12,20:00,2.8688524590163933,2016-12-05
2016-17,David Ospina,GK,48,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,West Ham,False,1,12,17:30,2.7142857142857144,2016-12-03
2016-17,David Silva,MID,87,0.0,90,2,1,0,0,3,0,0,0,0,0,35.1,35,13.6,10,90,0,0,Man City,Chelsea,True,-1,12,12:30,1.6744186046511629,2016-12-03
2016-17,Deandre Yedlin,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Swansea,True,1,12,15:00,6.617647058823529,2016-12-03
2016-17,Dean Marney,MID,45,0.0,90,2,1,0,0,2,0,0,0,0,0,3.1,1,5.8,15,90,0,0,Burnley,Stoke,False,-1,12,15:00,0.24923076923076926,2016-12-03
2016-17,Dejan Lovren,DEF,51,1.0,90,0,0,0,0,4,0,0,0,0,0,10.7,4,30.2,18,90,0,0,Liverpool,Bournemouth,False,-1,12,13:30,2.857142857142857,2016-12-04
2016-17,Demarai Gray,MID,48,0.0,18,4,1,1,0,1,0,0,0,0,0,14.5,2,20.0,17,18,0,0,Leicester,Sunderland,False,-1,12,15:00,1.4782608695652175,2016-12-03
2016-17,Diafra Sakho,FWD,58,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Arsenal,True,-1,12,17:30,0.3684210526315789,2016-12-03
2016-17,Didier Ndong,MID,48,0.0,90,2,1,0,0,1,0,0,0,0,0,21.4,6,8.8,12,90,0,0,Sunderland,Leicester,True,1,12,15:00,0.676470588235294,2016-12-03
2016-17,Diego Da silva costa,FWD,106,0.0,84,12,3,1,1,1,0,0,0,0,0,25.1,31,57.0,43,84,0,0,Chelsea,Man City,False,1,12,12:30,0.5972222222222222,2016-12-03
2016-17,Dieumerci Mbokani,FWD,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Hull,Middlesbrough,False,-1,12,20:00,0.3485714285714286,2016-12-05
2016-17,Dimitrios Konstantopoulos,GK,42,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Middlesbrough,Hull,True,1,12,20:00,2.8688524590163933,2016-12-05
2016-17,Dimitri Payet,MID,92,0.0,90,5,2,1,0,5,0,0,0,0,0,23.5,4,0.4,12,90,0,0,West Ham,Arsenal,True,-1,12,17:30,0.3684210526315789,2016-12-03
2016-17,Dionatan do nascimento Teixeira,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,Burnley,True,1,12,15:00,4.012345679012346,2016-12-03
2016-17,Divock Origi,FWD,65,0.0,90,6,2,0,1,4,0,0,0,0,0,14.8,23,31.4,20,90,0,0,Liverpool,Bournemouth,False,-1,12,13:30,2.857142857142857,2016-12-04
2016-17,Dominic Calvert-lewin,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Everton,Man United,True,0,12,16:00,0.5972222222222222,2016-12-04
2016-17,Dominic Solanke,FWD,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Man City,False,1,12,12:30,0.5972222222222222,2016-12-03
2016-17,Donald Love,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Sunderland,Leicester,True,1,12,15:00,0.676470588235294,2016-12-03
2016-17,Duncan Watmore,MID,49,0.0,84,6,2,1,0,1,0,0,0,0,0,42.3,58,10.6,23,84,0,0,Sunderland,Leicester,True,1,12,15:00,0.676470588235294,2016-12-03
2016-17,Dusan Kuciak,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Hull,Middlesbrough,False,-1,12,20:00,0.3485714285714286,2016-12-05
2016-17,Dusan Tadic,MID,70,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Southampton,Crystal Palace,False,-1,12,15:00,1.5217391304347827,2016-12-03
2016-17,Eden Hazard,MID,103,1.0,90,9,2,0,1,1,0,0,0,0,0,17.2,34,37.8,29,90,0,0,Chelsea,Man City,False,1,12,12:30,0.5972222222222222,2016-12-03
2016-17,Edimilson Fernandes,MID,49,0.0,62,2,1,0,0,1,0,0,0,0,0,13.6,0,3.0,7,62,0,0,West Ham,Arsenal,True,-1,12,17:30,0.3684210526315789,2016-12-03
2016-17,Eldin Jakupovic,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Hull,Middlesbrough,False,-1,12,20:00,0.3485714285714286,2016-12-05
2016-17,Eliaquim Mangala,DEF,54,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man City,Chelsea,True,-1,12,12:30,1.6744186046511629,2016-12-03
2016-17,Emerson Hyndman,MID,44,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Liverpool,True,1,12,13:30,0.35,2016-12-04
2016-17,Emilio Nsue lopez,DEF,41,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Middlesbrough,Hull,True,1,12,20:00,2.8688524590163933,2016-12-05
2016-17,Emre Can,MID,49,1.0,90,11,3,1,1,4,0,0,0,0,0,20.7,17,65.8,41,90,1,0,Liverpool,Bournemouth,False,-1,12,13:30,2.857142857142857,2016-12-04
2016-17,Enner Valencia,FWD,53,0.0,23,1,1,0,0,0,0,0,0,0,0,0.6,43,2.4,-3,23,0,0,Everton,Man United,True,0,12,16:00,0.5972222222222222,2016-12-04
2016-17,Eric Bailly,DEF,53,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man United,Everton,False,0,12,16:00,1.6744186046511629,2016-12-04
2016-17,Eric Dier,MID,51,0.0,90,3,1,0,0,0,0,0,0,0,1,21.2,2,33.8,22,90,0,0,Tottenham,Swansea,True,1,12,15:00,6.617647058823529,2016-12-03
2016-17,Erik Lamela,MID,66,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Swansea,True,1,12,15:00,6.617647058823529,2016-12-03
2016-17,Erik Pieters,DEF,45,0.0,90,6,2,0,0,0,0,0,0,0,1,4.3,0,12.4,27,90,0,0,Stoke,Burnley,True,1,12,15:00,4.012345679012346,2016-12-03
2016-17,Etienne Capoue,MID,51,1.0,90,2,1,0,0,3,0,0,0,0,0,9.4,8,4.0,12,90,0,0,Watford,West Brom,False,-1,12,15:00,0.5866666666666667,2016-12-03
2016-17,Eunan O'kane,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,Liverpool,True,1,12,13:30,0.35,2016-12-04
2016-17,Ezekiel Fryers,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,Southampton,True,1,12,15:00,0.6571428571428571,2016-12-03
2016-17,Fabian Delph,MID,47,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man City,Chelsea,True,-1,12,12:30,1.6744186046511629,2016-12-03
2016-17,Fabio pereira Da silva,DEF,44,0.0,90,5,2,0,0,0,0,0,0,0,1,38.7,0,23.0,26,90,1,0,Middlesbrough,Hull,True,1,12,20:00,2.8688524590163933,2016-12-05
2016-17,Fabio Borini,FWD,52,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Sunderland,Leicester,True,1,12,15:00,0.676470588235294,2016-12-03
2016-17,Federico Fernández,DEF,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Swansea,Tottenham,False,-1,12,15:00,0.1511111111111111,2016-12-03
2016-17,Fernando francisco Reges,MID,47,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man City,Chelsea,True,-1,12,12:30,1.6744186046511629,2016-12-03
2016-17,Fernando Llorente,FWD,61,0.0,45,1,1,0,0,3,0,0,0,0,0,3.2,4,0.0,0,45,0,0,Swansea,Tottenham,False,-1,12,15:00,0.1511111111111111,2016-12-03
2016-17,Fernando Luiz rosa,MID,54,0.0,90,-1,0,0,0,3,0,0,0,0,0,16.0,2,3.2,3,90,0,1,Man City,Chelsea,True,-1,12,12:30,1.6744186046511629,2016-12-03
2016-17,Florin Gardos,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Southampton,Crystal Palace,False,-1,12,15:00,1.5217391304347827,2016-12-03
2016-17,Fraizer Campbell,FWD,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,Southampton,True,1,12,15:00,0.6571428571428571,2016-12-03
2016-17,Francis Coquelin,MID,43,0.0,86,1,1,0,0,1,0,0,0,0,0,14.1,0,18.4,22,86,1,0,Arsenal,West Ham,False,1,12,17:30,2.7142857142857144,2016-12-03
2016-17,Franck Tabanou,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Swansea,Tottenham,False,-1,12,15:00,0.1511111111111111,2016-12-03
2016-17,Fraser Forster,GK,50,0.0,90,1,1,0,0,3,1,0,0,0,0,0.0,0,0.4,7,90,0,0,Southampton,Crystal Palace,False,-1,12,15:00,1.5217391304347827,2016-12-03
2016-17,Fredrik Ulvestad,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Burnley,Stoke,False,-1,12,15:00,0.24923076923076926,2016-12-03
2016-17,Gabriel armando De abreu,DEF,48,0.0,90,2,1,0,0,1,0,0,0,0,0,7.4,2,13.0,12,90,0,0,Arsenal,West Ham,False,1,12,17:30,2.7142857142857144,2016-12-03
2016-17,Gareth Barry,MID,46,0.0,90,1,1,0,0,1,0,0,0,0,0,5.0,8,0.0,2,90,1,0,Everton,Man United,True,0,12,16:00,0.5972222222222222,2016-12-04
2016-17,Gareth Mcauley,DEF,49,2.0,90,1,1,0,0,1,0,0,0,0,0,0.3,0,35.8,10,90,1,0,West Brom,Watford,True,1,12,15:00,1.7045454545454544,2016-12-03
2016-17,Gary Cahill,DEF,62,0.0,90,0,0,0,0,1,0,1,0,0,0,0.8,7,12.8,7,90,0,0,Chelsea,Man City,False,1,12,12:30,0.5972222222222222,2016-12-03
