,season,name,position,value,adjusted_points_range,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,is_won,month_of_match,time_of_match,win_expectation,date_of_match
148,2017-18,Eric maxim Choupo-moting,MID,55,0,0,0,0,0,0,0,0,0,10.9,10,6.2,1,18,0,0,Stoke,Everton,False,-1,8,15:00,0.2956521739130435,2017-08-12
149,2017-18,Eric Bailly,DEF,60,1,0,0,0,0,0,0,0,1,0.4,4,8.6,21,90,1,0,Man United,West Ham,True,1,8,16:00,9.23076923076923,2017-08-13
150,2017-18,Eric Dier,MID,50,1,0,0,0,0,0,0,0,1,7.3,8,19.4,13,90,0,0,Tottenham,Newcastle,False,1,8,13:30,3.235294117647059,2017-08-13
151,2017-18,Erik Lamela,MID,65,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Newcastle,False,1,8,13:30,3.235294117647059,2017-08-13
152,2017-18,Erik Pieters,DEF,50,0,0,0,1,0,0,0,0,0,5.3,0,19.0,14,90,0,0,Stoke,Everton,False,-1,8,15:00,0.2956521739130435,2017-08-12
153,2017-18,Etienne Capoue,MID,55,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Liverpool,True,0,8,12:30,0.27,2017-08-12
154,2017-18,Fabian Delph,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man City,Brighton,False,1,8,17:30,8.270676691729323,2017-08-12
155,2017-18,Federico Fernández,DEF,45,2,0,0,0,0,0,0,0,1,0.3,0,42.6,33,90,0,0,Swansea,Southampton,False,0,8,15:00,0.24923076923076926,2017-08-12
156,2017-18,Fernando francisco Reges,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man City,Brighton,False,1,8,17:30,8.270676691729323,2017-08-12
157,2017-18,Fernando Llorente,FWD,75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Swansea,Southampton,False,0,8,15:00,0.24923076923076926,2017-08-12
158,2017-18,Fernando Luiz rosa,MID,50,1,1,0,0,0,0,0,0,1,29.6,15,13.2,22,90,0,0,Man City,Brighton,False,1,8,17:30,8.270676691729323,2017-08-12
159,2017-18,Fikayo Tomori,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Burnley,True,-1,8,15:00,12.0,2017-08-12
160,2017-18,Florian Lejeune,DEF,45,0,0,0,0,0,0,0,0,0,0.3,0,2.8,4,33,0,0,Newcastle,Tottenham,True,-1,8,13:30,0.3090909090909091,2017-08-13
161,2017-18,Francisco Femenía far,DEF,45,0,0,0,3,0,0,0,0,0,1.9,0,9.2,11,72,0,0,Watford,Liverpool,True,0,8,12:30,0.27,2017-08-12
162,2017-18,Francis Coquelin,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Leicester,True,1,8,19:45,4.248366013071895,2017-08-11
163,2017-18,Fraser Forster,GK,50,1,0,0,0,0,0,0,0,1,0.0,0,1.0,19,90,0,0,Southampton,Swansea,True,0,8,15:00,4.012345679012346,2017-08-12
164,2017-18,Gabriel armando De abreu,DEF,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Leicester,True,1,8,19:45,4.248366013071895,2017-08-11
165,2017-18,Gabriel fernando De jesus,FWD,105,0,0,0,0,0,0,0,0,1,9.4,69,0.0,-4,77,1,0,Man City,Brighton,False,1,8,17:30,8.270676691729323,2017-08-12
166,2017-18,Gareth Barry,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Everton,Stoke,True,1,8,15:00,3.3823529411764706,2017-08-12
167,2017-18,Gareth Mcauley,DEF,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Bournemouth,True,1,8,15:00,1.375,2017-08-12
168,2017-18,Gary Cahill,DEF,65,,0,0,3,0,0,0,0,0,0.4,0,0.0,-7,13,0,1,Chelsea,Burnley,True,-1,8,15:00,12.0,2017-08-12
169,2017-18,Gaëtan Bong,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Brighton,Man City,True,-1,8,17:30,0.12090909090909091,2017-08-12
170,2017-18,Geoff Cameron,DEF,45,0,0,0,1,0,0,0,0,0,1.1,0,16.0,13,90,0,0,Stoke,Everton,False,-1,8,15:00,0.2956521739130435,2017-08-12
171,2017-18,Georges-kévin Nkoudou,MID,55,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Newcastle,False,1,8,13:30,3.235294117647059,2017-08-13
172,2017-18,Georginio Wijnaldum,MID,70,0,0,0,3,0,0,0,0,0,14.4,22,8.0,9,90,0,0,Liverpool,Watford,False,0,8,12:30,3.7037037037037033,2017-08-12
173,2017-18,Giannelli Imbula,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,Everton,False,-1,8,15:00,0.2956521739130435,2017-08-12
174,2017-18,Glenn Murray,FWD,60,0,0,0,2,0,0,0,0,0,0.3,0,0.0,1,30,0,0,Brighton,Man City,True,-1,8,17:30,0.12090909090909091,2017-08-12
175,2017-18,Glenn Whelan,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,Everton,False,-1,8,15:00,0.2956521739130435,2017-08-12
176,2017-18,Glen Johnson,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,Everton,False,-1,8,15:00,0.2956521739130435,2017-08-12
177,2017-18,Gnegneri yaya Touré,MID,65,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man City,Brighton,False,1,8,17:30,8.270676691729323,2017-08-12
178,2017-18,Granit Xhaka,MID,55,2,2,0,3,0,0,0,0,0,77.8,24,51.2,37,90,0,0,Arsenal,Leicester,True,1,8,19:45,4.248366013071895,2017-08-11
179,2017-18,Grant Hanley,DEF,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Newcastle,Tottenham,True,-1,8,13:30,0.3090909090909091,2017-08-13
180,2017-18,Gylfi Sigurdsson,MID,85,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Swansea,Southampton,False,0,8,15:00,0.24923076923076926,2017-08-12
181,2017-18,Hal Robson-kanu,FWD,50,0,0,0,0,0,0,0,0,0,0.5,4,0.0,-5,18,1,0,West Brom,Bournemouth,True,1,8,15:00,1.375,2017-08-12
182,2017-18,Harry Arter,MID,50,0,0,0,1,0,0,0,0,0,9.7,1,15.0,13,90,1,0,Bournemouth,West Brom,False,-1,8,15:00,0.7272727272727273,2017-08-12
183,2017-18,Harry Bunn,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Huddersfield,Crystal Palace,False,1,8,15:00,0.366,2017-08-12
184,2017-18,Harry Kane,FWD,125,0,0,0,0,0,0,0,0,1,30.6,87,4.0,-6,90,1,0,Tottenham,Newcastle,False,1,8,13:30,3.235294117647059,2017-08-13
185,2017-18,Harry Maguire,DEF,50,1,1,0,4,0,0,0,0,0,11.0,6,46.4,22,90,0,0,Leicester,Arsenal,False,-1,8,19:45,0.2353846153846154,2017-08-11
186,2017-18,Harry Winks,MID,50,0,0,0,0,0,0,0,0,0,0.2,0,2.8,5,1,0,0,Tottenham,Newcastle,False,1,8,13:30,3.235294117647059,2017-08-13
187,2017-18,Henrikh Mkhitaryan,MID,80,2,2,0,0,0,0,0,0,1,68.8,16,45.8,44,87,0,0,Man United,West Ham,True,1,8,16:00,9.23076923076923,2017-08-13
188,2017-18,Heung-min Son,MID,80,0,0,0,0,0,0,0,0,0,18.9,2,4.6,7,32,0,0,Tottenham,Newcastle,False,1,8,13:30,3.235294117647059,2017-08-13
189,2017-18,Heurelho Gomes,GK,45,0,0,0,3,2,0,0,0,0,0.0,0,9.8,10,90,0,0,Watford,Liverpool,True,0,8,12:30,0.27,2017-08-12
190,2017-18,Hugo Lloris,GK,55,2,0,0,0,3,0,0,0,1,0.0,0,21.2,28,90,0,0,Tottenham,Newcastle,False,1,8,13:30,3.235294117647059,2017-08-13
191,2017-18,Héctor Bellerín,DEF,60,0,0,0,3,0,0,0,0,0,27.5,25,17.2,9,90,0,0,Arsenal,Leicester,True,1,8,19:45,4.248366013071895,2017-08-11
192,2017-18,Ibrahim Afellay,MID,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,Everton,False,-1,8,15:00,0.2956521739130435,2017-08-12
193,2017-18,Idrissa Gueye,MID,50,1,0,0,0,0,0,0,0,1,4.3,8,21.6,17,90,0,0,Everton,Stoke,True,1,8,15:00,3.3823529411764706,2017-08-12
194,2017-18,Ilkay Gündogan,MID,55,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man City,Brighton,False,1,8,17:30,8.270676691729323,2017-08-12
195,2017-18,Isaac Hayden,MID,45,0,0,0,2,0,0,0,0,0,14.7,2,16.6,8,90,0,0,Newcastle,Tottenham,True,-1,8,13:30,0.3090909090909091,2017-08-13
196,2017-18,Isaac Success,MID,55,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Liverpool,True,0,8,12:30,0.27,2017-08-12
197,2017-18,Isaiah Brown,MID,55,0,0,0,0,0,0,0,0,0,0.0,0,2.6,4,23,0,0,Brighton,Man City,True,-1,8,17:30,0.12090909090909091,2017-08-12
198,2017-18,Islam Slimani,FWD,70,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Arsenal,False,-1,8,19:45,0.2353846153846154,2017-08-11
199,2017-18,Jack Butland,GK,50,1,0,0,1,3,0,0,0,0,0.0,0,21.6,14,90,0,0,Stoke,Everton,False,-1,8,15:00,0.2956521739130435,2017-08-12
200,2017-18,Jack Colback,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Newcastle,Tottenham,True,-1,8,13:30,0.3090909090909091,2017-08-13
201,2017-18,Jack Cork,MID,45,1,1,0,2,0,0,0,0,0,12.7,0,27.2,21,90,0,0,Burnley,Chelsea,False,1,8,15:00,0.08333333333333333,2017-08-12
202,2017-18,Jack Payne,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Huddersfield,Crystal Palace,False,1,8,15:00,0.366,2017-08-12
203,2017-18,Jack Stephens,DEF,50,1,0,0,0,0,0,0,0,1,11.1,20,15.6,26,90,0,0,Southampton,Swansea,True,0,8,15:00,4.012345679012346,2017-08-12
204,2017-18,Jack Wilshere,MID,55,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Leicester,True,1,8,19:45,4.248366013071895,2017-08-11
205,2017-18,Jacob Murphy,MID,55,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Newcastle,Tottenham,True,-1,8,13:30,0.3090909090909091,2017-08-13
206,2017-18,Jairo Riedewald,DEF,50,0,0,0,3,0,0,0,0,0,0.8,0,21.6,19,90,0,0,Crystal Palace,Huddersfield,True,-1,8,15:00,2.73224043715847,2017-08-12
207,2017-18,Jake Livermore,MID,50,1,0,0,0,0,0,0,0,1,38.3,6,15.4,13,90,0,0,West Brom,Bournemouth,True,1,8,15:00,1.375,2017-08-12
208,2017-18,Jamaal Lascelles,DEF,45,0,0,0,2,0,0,0,0,0,0.2,2,25.4,14,83,0,0,Newcastle,Tottenham,True,-1,8,13:30,0.3090909090909091,2017-08-13
209,2017-18,James Collins,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Man United,False,-1,8,16:00,0.10833333333333334,2017-08-13
210,2017-18,James Mcarthur,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,Huddersfield,True,-1,8,15:00,2.73224043715847,2017-08-12
211,2017-18,James Mccarthy,MID,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Everton,Stoke,True,1,8,15:00,3.3823529411764706,2017-08-12
212,2017-18,James Mcclean,MID,50,1,0,0,0,0,0,0,0,1,25.9,5,21.4,13,90,0,0,West Brom,Bournemouth,True,1,8,15:00,1.375,2017-08-12
213,2017-18,James Milner,DEF,65,0,0,0,1,0,0,0,0,0,0.3,0,2.0,5,4,0,0,Liverpool,Watford,False,0,8,12:30,3.7037037037037033,2017-08-12
214,2017-18,James Morrison,MID,55,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Bournemouth,True,1,8,15:00,1.375,2017-08-12
215,2017-18,James Tarkowski,DEF,45,0,0,0,2,0,0,0,0,0,0.0,0,41.6,19,90,0,0,Burnley,Chelsea,False,1,8,15:00,0.08333333333333333,2017-08-12
216,2017-18,James Tomkins,DEF,45,0,0,0,1,0,0,0,0,0,0.5,4,0.6,2,12,0,0,Crystal Palace,Huddersfield,True,-1,8,15:00,2.73224043715847,2017-08-12
217,2017-18,James Ward-prowse,MID,55,1,0,0,0,0,0,0,0,1,44.0,47,11.4,9,70,0,0,Southampton,Swansea,True,0,8,15:00,4.012345679012346,2017-08-12
218,2017-18,Jamie Murphy,MID,50,0,0,0,2,0,0,0,0,0,0.8,4,4.0,5,66,0,0,Brighton,Man City,True,-1,8,17:30,0.12090909090909091,2017-08-12
219,2017-18,Jamie Vardy,FWD,85,3,0,2,4,0,0,0,0,0,4.9,68,68.4,55,90,0,0,Leicester,Arsenal,False,-1,8,19:45,0.2353846153846154,2017-08-11
220,2017-18,Jan Bednarek,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Southampton,Swansea,True,0,8,15:00,4.012345679012346,2017-08-12
221,2017-18,Jan Vertonghen,DEF,60,1,0,0,0,0,0,0,0,1,11.3,0,19.4,28,90,0,0,Tottenham,Newcastle,False,1,8,13:30,3.235294117647059,2017-08-13
222,2017-18,Jason Lokilo,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,Huddersfield,True,-1,8,15:00,2.73224043715847,2017-08-12
223,2017-18,Jason Puncheon,MID,50,0,0,0,3,0,0,0,0,0,3.8,9,8.4,6,90,1,0,Crystal Palace,Huddersfield,True,-1,8,15:00,2.73224043715847,2017-08-12
224,2017-18,Javier Hernández balcázar,FWD,70,0,0,0,4,0,0,0,0,0,8.3,11,0.0,-2,90,0,0,West Ham,Man United,False,-1,8,16:00,0.10833333333333334,2017-08-13
225,2017-18,Javier Manquillo,DEF,45,0,0,0,2,0,0,0,0,0,10.9,6,15.6,16,90,0,0,Newcastle,Tottenham,True,-1,8,13:30,0.3090909090909091,2017-08-13
226,2017-18,Jay Fulton,MID,45,0,0,0,0,0,0,0,0,0,0.1,0,0.0,-2,16,1,0,Swansea,Southampton,False,0,8,15:00,0.24923076923076926,2017-08-12
227,2017-18,Jay Rodriguez,FWD,60,0,0,0,0,0,0,0,0,1,22.5,72,3.2,-6,87,1,0,West Brom,Bournemouth,True,1,8,15:00,1.375,2017-08-12
228,2017-18,Jefferson Montero,MID,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Swansea,Southampton,False,0,8,15:00,0.24923076923076926,2017-08-12
229,2017-18,Jeffrey Schlupp,DEF,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,Huddersfield,True,-1,8,15:00,2.73224043715847,2017-08-12
230,2017-18,Jeff Hendrick,MID,55,0,0,0,2,0,0,0,0,0,16.6,0,5.0,8,90,0,0,Burnley,Chelsea,False,1,8,15:00,0.08333333333333333,2017-08-12
231,2017-18,Jeremie Boga,MID,60,0,0,0,0,0,0,0,0,0,1.0,0,0.0,1,17,0,0,Chelsea,Burnley,True,-1,8,15:00,12.0,2017-08-12
232,2017-18,Jermain Defoe,FWD,80,0,0,0,0,0,0,0,0,0,10.8,2,1.2,2,26,0,0,Bournemouth,West Brom,False,-1,8,15:00,0.7272727272727273,2017-08-12
233,2017-18,Jerome Sinclair,FWD,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Watford,Liverpool,True,0,8,12:30,0.27,2017-08-12
234,2017-18,Jesse Lingard,MID,60,0,0,0,0,0,0,0,0,0,0.3,0,0.2,3,2,0,0,Man United,West Ham,True,1,8,16:00,9.23076923076923,2017-08-13
235,2017-18,Jesús Gámez duarte,DEF,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Newcastle,Tottenham,True,-1,8,13:30,0.3090909090909091,2017-08-13
236,2017-18,Jiri Skalak,MID,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Brighton,Man City,True,-1,8,17:30,0.12090909090909091,2017-08-12
237,2017-18,Joel dinis Castro pereira,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Man United,West Ham,True,1,8,16:00,9.23076923076923,2017-08-13
238,2017-18,Joel Coleman,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Huddersfield,Crystal Palace,False,1,8,15:00,0.366,2017-08-12
239,2017-18,Joel Matip,DEF,55,0,0,0,3,0,0,0,0,0,0.6,11,17.6,17,90,0,0,Liverpool,Watford,False,0,8,12:30,3.7037037037037033,2017-08-12
240,2017-18,Joel Robles,GK,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Everton,Stoke,True,1,8,15:00,3.3823529411764706,2017-08-12
241,2017-18,Joel Ward,DEF,50,0,0,0,3,0,1,0,0,0,4.8,0,15.2,15,90,0,0,Crystal Palace,Huddersfield,True,-1,8,15:00,2.73224043715847,2017-08-12
242,2017-18,Joe Allen,MID,55,0,0,0,1,0,0,0,0,0,12.9,11,8.6,9,90,1,0,Stoke,Everton,False,-1,8,15:00,0.2956521739130435,2017-08-12
243,2017-18,Joe Hart,GK,45,0,0,0,4,2,0,0,0,0,0.0,0,5.8,13,90,0,0,West Ham,Man United,False,-1,8,16:00,0.10833333333333334,2017-08-13
244,2017-18,Joe Lolley,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Huddersfield,Crystal Palace,False,1,8,15:00,0.366,2017-08-12
245,2017-18,Johann berg Gudmundsson,MID,50,0,0,0,1,0,0,0,0,0,14.8,0,8.6,8,74,0,0,Burnley,Chelsea,False,1,8,15:00,0.08333333333333333,2017-08-12
246,2017-18,John Stones,DEF,55,1,0,0,0,0,0,0,0,1,5.6,0,16.6,24,90,0,0,Man City,Brighton,False,1,8,17:30,8.270676691729323,2017-08-12
247,2017-18,Jon gorenc Stankovic,DEF,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Huddersfield,Crystal Palace,False,1,8,15:00,0.366,2017-08-12
248,2017-18,Jonas Lössl,GK,45,2,0,0,0,4,0,0,0,1,0.0,0,29.8,31,90,0,0,Huddersfield,Crystal Palace,False,1,8,15:00,0.366,2017-08-12
249,2017-18,Jonathan Hogg,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Huddersfield,Crystal Palace,False,1,8,15:00,0.366,2017-08-12
250,2017-18,Jonathan Leko,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Bournemouth,True,1,8,15:00,1.375,2017-08-12
251,2017-18,Jonathan Walters,MID,55,0,0,0,1,0,0,0,0,0,0.3,0,0.0,1,15,0,0,Burnley,Chelsea,False,1,8,15:00,0.08333333333333333,2017-08-12
252,2017-18,Jonjoe Kenny,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Everton,Stoke,True,1,8,15:00,3.3823529411764706,2017-08-12
253,2017-18,Jonjo Shelvey,MID,55,0,0,0,2,0,0,0,0,0,3.5,0,1.6,-3,47,0,1,Newcastle,Tottenham,True,-1,8,13:30,0.3090909090909091,2017-08-13
254,2017-18,Jonny Evans,DEF,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Bournemouth,True,1,8,15:00,1.375,2017-08-12
255,2017-18,Jordan Ayew,FWD,50,0,0,0,0,0,0,0,0,1,3.6,2,2.4,0,90,0,0,Swansea,Southampton,False,0,8,15:00,0.24923076923076926,2017-08-12
256,2017-18,Jordan Henderson,MID,55,0,0,0,3,0,0,0,0,0,14.6,0,11.4,13,90,0,0,Liverpool,Watford,False,0,8,12:30,3.7037037037037033,2017-08-12
257,2017-18,Jordan Pickford,GK,50,1,0,0,0,1,0,0,0,1,0.0,0,7.0,24,90,0,0,Everton,Stoke,True,1,8,15:00,3.3823529411764706,2017-08-12
258,2017-18,Jordon Ibe,MID,50,0,0,0,0,0,0,0,0,0,7.3,10,11.0,6,45,0,0,Bournemouth,West Brom,False,-1,8,15:00,0.7272727272727273,2017-08-12
259,2017-18,Jordy Clasie,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Southampton,Swansea,True,0,8,15:00,4.012345679012346,2017-08-12
260,2017-18,Jose luis Mato sanmartín,FWD,55,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,Everton,False,-1,8,15:00,0.2956521739130435,2017-08-12
261,2017-18,Joseph Gomez,DEF,45,0,0,0,1,0,0,0,0,0,14.1,0,3.2,4,1,0,0,Liverpool,Watford,False,0,8,12:30,3.7037037037037033,2017-08-12
262,2017-18,Jose Fonte,DEF,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Ham,Man United,False,-1,8,16:00,0.10833333333333334,2017-08-13
263,2017-18,Joshua King,FWD,75,0,0,0,1,0,0,0,0,0,12.2,46,7.0,6,90,0,0,Bournemouth,West Brom,False,-1,8,15:00,0.7272727272727273,2017-08-12
264,2017-18,Joshua Sims,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Southampton,Swansea,True,0,8,15:00,4.012345679012346,2017-08-12
265,2017-18,Josh Tymon,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,Everton,False,-1,8,15:00,0.2956521739130435,2017-08-12
266,2017-18,José Holebas,DEF,50,1,1,0,3,0,0,0,0,0,14.6,5,38.6,22,90,0,0,Watford,Liverpool,True,0,8,12:30,0.27,2017-08-12
267,2017-18,Juan Mata,MID,70,1,0,0,0,0,0,0,0,1,26.8,25,11.2,17,75,0,0,Man United,West Ham,True,1,8,16:00,9.23076923076923,2017-08-13
268,2017-18,Julian Speroni,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Crystal Palace,Huddersfield,True,-1,8,15:00,2.73224043715847,2017-08-12
269,2017-18,Junior Stanislas,MID,60,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Bournemouth,West Brom,False,-1,8,15:00,0.7272727272727273,2017-08-12
270,2017-18,Jérémy Pied,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Southampton,Swansea,True,0,8,15:00,4.012345679012346,2017-08-12
271,2017-18,Kane Wilson,DEF,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,West Brom,Bournemouth,True,1,8,15:00,1.375,2017-08-12
272,2017-18,Karl Darlow,GK,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Newcastle,Tottenham,True,-1,8,13:30,0.3090909090909091,2017-08-13
273,2017-18,Kasey Palmer,MID,55,0,0,0,0,0,0,0,0,1,6.3,7,3.6,-2,71,1,0,Huddersfield,Crystal Palace,False,1,8,15:00,0.366,2017-08-12
274,2017-18,Kasper Schmeichel,GK,50,0,0,0,4,6,0,0,0,0,0.0,0,39.2,20,90,0,0,Leicester,Arsenal,False,-1,8,19:45,0.2353846153846154,2017-08-11
275,2017-18,Kelechi Iheanacho,FWD,70,0,0,0,2,0,0,0,0,0,0.0,0,0.0,3,8,0,0,Leicester,Arsenal,False,-1,8,19:45,0.2353846153846154,2017-08-11
276,2017-18,Kevin De bruyne,MID,100,1,0,0,0,0,0,0,0,1,16.9,35,15.0,14,90,0,0,Man City,Brighton,False,1,8,17:30,8.270676691729323,2017-08-12
277,2017-18,Kevin Long,DEF,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Burnley,Chelsea,False,1,8,15:00,0.08333333333333333,2017-08-12
278,2017-18,Kevin Mirallas,MID,65,0,0,0,0,0,0,0,0,0,0.8,6,4.2,6,13,0,0,Everton,Stoke,True,1,8,15:00,3.3823529411764706,2017-08-12
279,2017-18,Kevin Wimmer,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Newcastle,False,1,8,13:30,3.235294117647059,2017-08-13
280,2017-18,Kieran Gibbs,DEF,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Leicester,True,1,8,19:45,4.248366013071895,2017-08-11
281,2017-18,Kieran Trippier,DEF,55,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Tottenham,Newcastle,False,1,8,13:30,3.235294117647059,2017-08-13
282,2017-18,Kristoffer Nordfeldt,GK,40,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Swansea,Southampton,False,0,8,15:00,0.24923076923076926,2017-08-12
283,2017-18,Kurt Zouma,DEF,55,0,0,0,1,0,0,0,0,0,1.7,0,23.0,11,90,0,0,Stoke,Everton,False,-1,8,15:00,0.2956521739130435,2017-08-12
284,2017-18,Kyle Bartley,DEF,45,0,0,0,0,0,0,0,0,0,0.0,0,7.0,4,9,0,0,Swansea,Southampton,False,0,8,15:00,0.24923076923076926,2017-08-12
285,2017-18,Kyle Naughton,DEF,45,2,0,0,0,0,0,0,0,1,1.3,0,30.2,28,90,0,0,Swansea,Southampton,False,0,8,15:00,0.24923076923076926,2017-08-12
286,2017-18,Kyle Scott,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Chelsea,Burnley,True,-1,8,15:00,12.0,2017-08-12
287,2017-18,Kyle Walker,DEF,65,1,0,0,0,0,0,0,0,1,27.3,4,12.4,23,90,0,0,Man City,Brighton,False,1,8,17:30,8.270676691729323,2017-08-12
288,2017-18,Kyle Walker-peters,DEF,45,1,0,0,0,0,0,0,0,1,20.7,4,15.2,29,90,0,0,Tottenham,Newcastle,False,1,8,13:30,3.235294117647059,2017-08-13
289,2017-18,Laurent Depoitre,FWD,55,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Huddersfield,Crystal Palace,False,1,8,15:00,0.366,2017-08-12
290,2017-18,Laurent Koscielny,DEF,60,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Arsenal,Leicester,True,1,8,19:45,4.248366013071895,2017-08-11
291,2017-18,Lee Grant,GK,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Stoke,Everton,False,-1,8,15:00,0.2956521739130435,2017-08-12
292,2017-18,Leighton Baines,DEF,60,1,0,0,0,0,0,0,0,1,11.5,0,6.8,18,90,0,0,Everton,Stoke,True,1,8,15:00,3.3823529411764706,2017-08-12
293,2017-18,Leiva Lucas,MID,45,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Liverpool,Watford,False,0,8,12:30,3.7037037037037033,2017-08-12
294,2017-18,Leonardo Ulloa,FWD,50,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,Leicester,Arsenal,False,-1,8,19:45,0.2353846153846154,2017-08-11
295,2017-18,Leon Britton,MID,45,1,0,0,0,0,0,0,0,1,0.7,0,6.6,6,73,0,0,Swansea,Southampton,False,0,8,15:00,0.24923076923076926,2017-08-12
