season,name,position,value,value_delta,minutes,total_points,total_points_range,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,is_won,month_of_match,time_of_match,win_expectation,date_of_match
2019-20,Benjamin Chilwell,DEF,57,1.0,90,6,2,0,0,0,0,0,0,0,1,27.3,4.0,12.4,23,90,0,0,Leicester,Arsenal,True,1,11,17:30,1.75,2019-11-09
2019-20,Benjamin Mendy,DEF,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man City,Liverpool,False,-1,11,16:30,0.9541984732824427,2019-11-10
2019-20,Ben Davies,DEF,54,0.0,90,2,1,0,0,1,0,0,0,0,0,8.8,2.0,18.6,8,90,0,0,Tottenham,Sheffield United,True,0,11,15:00,3.821656050955414,2019-11-09
2019-20,Ben Foster,GK,48,0.0,90,9,2,0,0,0,5,0,0,0,1,0.0,0.0,32.8,32,90,0,0,Watford,Norwich,False,1,11,20:00,1.058823529411765,2019-11-08
2019-20,Ben Gibson,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Burnley,West Ham,True,1,11,15:00,1.3777777777777778,2019-11-09
2019-20,Ben Godfrey,DEF,45,0.0,90,1,1,0,0,2,0,0,0,0,0,3.8,2.0,24.4,12,90,0,0,Norwich,Watford,True,-1,11,20:00,0.9444444444444443,2019-11-08
2019-20,Ben Johnson,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Burnley,False,-1,11,15:00,0.7258064516129032,2019-11-09
2019-20,Ben Mee,DEF,50,0.0,90,5,2,0,0,0,0,0,0,0,1,10.5,38.0,25.4,24,90,1,0,Burnley,West Ham,True,1,11,15:00,1.3777777777777778,2019-11-09
2019-20,Ben Osborn,MID,47,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Sheffield United,Tottenham,False,0,11,15:00,0.26166666666666666,2019-11-09
2019-20,Beram Kayal,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Man United,False,-1,11,14:00,0.24615384615384617,2019-11-10
2019-20,Bernardo mota Veiga de carvalho e silva,MID,79,0.0,90,10,2,0,1,3,0,0,0,0,0,24.3,25.0,52.4,30,90,0,0,Man City,Liverpool,False,-1,11,16:30,0.9541984732824427,2019-11-10
2019-20,Bernardo Fernandes da silva junior,DEF,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Man United,False,-1,11,14:00,0.24615384615384617,2019-11-10
2019-20,Bernard Anício caldeira duarte,MID,65,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Southampton,False,1,11,15:00,1.183673469387755,2019-11-09
2019-20,Bernard Ashley-seal,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,Aston Villa,True,1,11,14:00,2.210526315789474,2019-11-10
2019-20,Bernd Leno,GK,50,0.0,90,2,1,0,0,2,5,0,0,0,0,0.0,0.0,42.4,22,90,0,0,Arsenal,Leicester,False,-1,11,17:30,0.5714285714285714,2019-11-09
2019-20,Billy Gilmour,MID,45,0.0,3,1,1,0,0,0,0,0,0,0,0,11.8,0.0,2.4,4,3,0,0,Chelsea,Crystal Palace,True,1,11,12:30,7.518796992481203,2019-11-09
2019-20,Billy Sharp,FWD,57,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Sheffield United,Tottenham,False,0,11,15:00,0.26166666666666666,2019-11-09
2019-20,Birkir Bjarnason,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Aston Villa,Wolves,False,-1,11,14:00,0.45238095238095233,2019-11-10
2019-20,Bjorn Engels,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Aston Villa,Wolves,False,-1,11,14:00,0.45238095238095233,2019-11-10
2019-20,Brandon Austin,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Sheffield United,True,0,11,15:00,3.821656050955414,2019-11-09
2019-20,Brandon Williams,DEF,40,0.0,90,1,1,0,0,1,0,0,0,0,0,12.8,19.0,15.2,7,90,1,0,Man United,Brighton,True,1,11,14:00,4.0625,2019-11-10
2019-20,Bukayo Saka,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Leicester,False,-1,11,17:30,0.5714285714285714,2019-11-09
2019-20,Callum Hudson-odoi,MID,59,-1.0,10,1,1,0,0,0,0,0,0,0,0,0.3,1.0,0.0,2,10,0,0,Chelsea,Crystal Palace,True,1,11,12:30,7.518796992481203,2019-11-09
2019-20,Callum Robinson,MID,53,0.0,3,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,3,0,0,Sheffield United,Tottenham,False,0,11,15:00,0.26166666666666666,2019-11-09
2019-20,Callum Slattery,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Everton,True,-1,11,15:00,0.8448275862068967,2019-11-09
2019-20,Callum Wilson,FWD,78,-1.0,90,2,1,0,0,2,0,0,0,0,0,2.5,30.0,0.4,2,90,0,0,Bournemouth,Newcastle,False,-1,11,15:00,0.9107142857142857,2019-11-09
2019-20,Calum Chambers,DEF,44,0.0,90,1,1,0,0,2,0,0,0,0,0,0.8,0.0,22.6,14,90,0,0,Arsenal,Leicester,False,-1,11,17:30,0.5714285714285714,2019-11-09
2019-20,Caoimhin Kelleher,GK,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Man City,True,1,11,16:30,1.048,2019-11-10
2019-20,Carlos Sánchez,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Burnley,False,-1,11,15:00,0.7258064516129032,2019-11-09
2019-20,Carl Jenkinson,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Leicester,False,-1,11,17:30,0.5714285714285714,2019-11-09
2019-20,Cenk Tosun,FWD,57,0.0,73,2,1,0,0,1,0,0,0,0,0,24.1,39.0,2.4,5,73,0,0,Everton,Southampton,False,1,11,15:00,1.183673469387755,2019-11-09
2019-20,Charlie Austin,FWD,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Everton,True,-1,11,15:00,0.8448275862068967,2019-11-09
2019-20,Charlie Daniels,DEF,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Newcastle,False,-1,11,15:00,0.9107142857142857,2019-11-09
2019-20,Charlie Taylor,DEF,42,0.0,90,6,2,0,0,0,0,0,0,0,1,6.1,0.0,12.6,21,90,0,0,Burnley,West Ham,True,1,11,15:00,1.3777777777777778,2019-11-09
2019-20,Cheikhou Kouyaté,MID,49,0.0,81,2,1,0,0,2,0,0,0,0,0,1.9,8.0,12.2,13,81,0,0,Crystal Palace,Chelsea,False,-1,11,12:30,0.133,2019-11-09
2019-20,Che Adams,FWD,55,0.0,9,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,9,0,0,Southampton,Everton,True,-1,11,15:00,0.8448275862068967,2019-11-09
2019-20,Christian Atsu,MID,54,0.0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,1,0,0,Newcastle,Bournemouth,True,1,11,15:00,1.0980392156862746,2019-11-09
2019-20,Christian Benteke,FWD,57,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Chelsea,False,-1,11,12:30,0.133,2019-11-09
2019-20,Christian Eriksen,MID,87,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Sheffield United,True,0,11,15:00,3.821656050955414,2019-11-09
2019-20,Christian Fuchs,DEF,43,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Arsenal,True,1,11,17:30,1.75,2019-11-09
2019-20,Christian Kabasele,DEF,43,0.0,64,3,1,0,0,0,0,0,0,0,1,0.4,0.0,10.8,13,64,0,1,Watford,Norwich,False,1,11,20:00,1.058823529411765,2019-11-08
2019-20,Christian Pulisic,MID,73,1.0,79,8,2,0,1,0,0,0,0,0,1,38.1,100.0,48.0,24,79,0,0,Chelsea,Crystal Palace,True,1,11,12:30,7.518796992481203,2019-11-09
2019-20,Christoph Zimmermann,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Norwich,Watford,True,-1,11,20:00,0.9444444444444443,2019-11-08
2019-20,Chris Basham,DEF,45,0.0,90,1,1,0,0,1,0,0,0,0,0,1.7,0.0,15.2,11,90,1,0,Sheffield United,Tottenham,False,0,11,15:00,0.26166666666666666,2019-11-09
2019-20,Chris Mepham,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Newcastle,False,-1,11,15:00,0.9107142857142857,2019-11-09
2019-20,Chris Smalling,DEF,53,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man United,Brighton,True,1,11,14:00,4.0625,2019-11-10
2019-20,Chris Wood,FWD,62,0.0,90,6,2,0,1,0,0,0,0,0,1,1.3,77.0,38.2,14,90,0,0,Burnley,West Ham,True,1,11,15:00,1.3777777777777778,2019-11-09
2019-20,Ciaran Clark,DEF,43,0.0,90,10,2,0,1,1,0,0,0,0,0,0.1,50.0,53.8,25,90,0,0,Newcastle,Bournemouth,True,1,11,15:00,1.0980392156862746,2019-11-09
2019-20,Claudio Bravo,GK,48,0.0,90,1,1,0,0,3,2,0,0,0,0,0.0,0.0,16.2,16,90,0,0,Man City,Liverpool,False,-1,11,16:30,0.9541984732824427,2019-11-10
2019-20,Connor Wickham,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Chelsea,False,-1,11,12:30,0.133,2019-11-09
2019-20,Conor Coady,DEF,50,0.0,90,2,1,0,0,1,0,0,0,0,0,10.1,0.0,20.0,14,90,0,0,Wolves,Aston Villa,True,1,11,14:00,2.210526315789474,2019-11-10
2019-20,Conor Hourihane,MID,57,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Aston Villa,Wolves,False,-1,11,14:00,0.45238095238095233,2019-11-10
2019-20,Craig Cathcart,DEF,44,0.0,90,6,2,0,0,0,0,0,0,0,1,0.3,2.0,8.0,20,90,0,0,Watford,Norwich,False,1,11,20:00,1.058823529411765,2019-11-08
2019-20,Craig Dawson,DEF,48,0.0,90,6,2,0,0,0,0,0,0,0,1,0.1,0.0,20.0,26,90,0,0,Watford,Norwich,False,1,11,20:00,1.058823529411765,2019-11-08
2019-20,Cédric Soares,DEF,48,0.0,45,1,1,0,0,1,0,0,0,0,0,0.3,2.0,5.4,3,45,0,0,Southampton,Everton,True,-1,11,15:00,0.8448275862068967,2019-11-09
2019-20,César Azpilicueta,DEF,59,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Crystal Palace,True,1,11,12:30,7.518796992481203,2019-11-09
2019-20,Dale Stephens,MID,45,0.0,90,1,1,0,0,3,0,0,0,0,0,2.1,0.0,18.0,10,90,1,0,Brighton,Man United,False,-1,11,14:00,0.24615384615384617,2019-11-10
2019-20,Daniel Amartey,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Arsenal,True,1,11,17:30,1.75,2019-11-09
2019-20,Daniel Ceballos fernández,MID,54,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Leicester,False,-1,11,17:30,0.5714285714285714,2019-11-09
2019-20,Daniel Drinkwater,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Burnley,West Ham,True,1,11,15:00,1.3777777777777778,2019-11-09
2019-20,Daniel James,MID,62,1.0,90,2,1,0,0,1,0,0,0,0,0,23.0,37.0,14.0,10,90,0,0,Man United,Brighton,True,1,11,14:00,4.0625,2019-11-10
2019-20,Daniel N'lundulu,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Everton,True,-1,11,15:00,0.8448275862068967,2019-11-09
2019-20,Danilo luiz Da silva,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man City,Liverpool,False,-1,11,16:30,0.9541984732824427,2019-11-10
2019-20,Danny Ings,FWD,60,0.0,90,7,2,0,1,2,0,0,0,0,0,0.6,35.0,38.6,27,90,0,0,Southampton,Everton,True,-1,11,15:00,0.8448275862068967,2019-11-09
2019-20,Danny Rose,DEF,54,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Sheffield United,True,0,11,15:00,3.821656050955414,2019-11-09
2019-20,Danny Ward,GK,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Arsenal,True,1,11,17:30,1.75,2019-11-09
2019-20,Danny Welbeck,FWD,59,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Norwich,False,1,11,20:00,1.058823529411765,2019-11-08
2019-20,Dan Burn,DEF,45,0.0,90,0,0,0,0,3,0,0,0,0,0,1.5,0.0,13.2,6,90,1,0,Brighton,Man United,False,-1,11,14:00,0.24615384615384617,2019-11-10
2019-20,Dan Gosling,MID,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Newcastle,False,-1,11,15:00,0.9107142857142857,2019-11-09
2019-20,Daryl Janmaat,DEF,43,0.0,90,7,2,0,0,0,0,0,0,0,1,10.4,7.0,19.4,31,90,0,0,Watford,Norwich,False,1,11,20:00,1.058823529411765,2019-11-08
2019-20,Davide Zappacosta,DEF,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Crystal Palace,True,1,11,12:30,7.518796992481203,2019-11-09
2019-20,David Brooks,MID,63,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Bournemouth,Newcastle,False,-1,11,15:00,0.9107142857142857,2019-11-09
2019-20,David Button,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Man United,False,-1,11,14:00,0.24615384615384617,2019-11-10
2019-20,David De gea,GK,55,0.0,90,2,1,0,0,1,1,0,0,0,0,0.0,0.0,11.2,10,90,0,0,Man United,Brighton,True,1,11,14:00,4.0625,2019-11-10
2019-20,David Luiz moreira marinho,DEF,58,0.0,90,1,1,0,0,2,0,0,0,0,0,16.8,1.0,10.2,10,90,0,0,Arsenal,Leicester,False,-1,11,17:30,0.5714285714285714,2019-11-09
2019-20,David Martin,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Burnley,False,-1,11,15:00,0.7258064516129032,2019-11-09
2019-20,David Mcgoldrick,FWD,54,0.0,90,8,2,1,0,1,0,0,0,0,0,44.8,9.0,38.0,28,90,0,0,Sheffield United,Tottenham,False,0,11,15:00,0.26166666666666666,2019-11-09
2019-20,David Silva,MID,77,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man City,Liverpool,False,-1,11,16:30,0.9541984732824427,2019-11-10
2019-20,Davinson Sánchez,DEF,53,0.0,90,2,1,0,0,1,0,0,0,0,0,0.3,0.0,18.6,15,90,0,0,Tottenham,Sheffield United,True,0,11,15:00,3.821656050955414,2019-11-09
2019-20,Davy Pröpper,MID,50,0.0,90,-1,0,0,0,3,0,1,0,0,0,2.6,0.0,11.0,5,90,1,0,Brighton,Man United,False,-1,11,14:00,0.24615384615384617,2019-11-10
2019-20,Deandre Yedlin,DEF,44,0.0,90,8,2,0,1,1,0,0,0,0,0,0.8,35.0,44.2,20,90,0,0,Newcastle,Bournemouth,True,1,11,15:00,1.0980392156862746,2019-11-09
2019-20,Dean Henderson,GK,47,0.0,90,3,1,0,0,1,4,0,0,0,0,0.0,0.0,25.0,16,90,0,0,Sheffield United,Tottenham,False,0,11,15:00,0.26166666666666666,2019-11-09
2019-20,Declan Rice,MID,48,0.0,90,2,1,0,0,3,0,0,0,0,0,11.5,0.0,12.8,14,90,0,0,West Ham,Burnley,False,-1,11,15:00,0.7258064516129032,2019-11-09
2019-20,Dejan Lovren,DEF,53,0.0,90,2,1,0,0,1,0,0,0,0,0,0.4,11.0,19.0,13,90,0,0,Liverpool,Man City,True,1,11,16:30,1.048,2019-11-10
2019-20,Demarai Gray,MID,52,0.0,30,1,1,0,0,0,0,0,0,0,0,16.3,28.0,10.8,7,30,0,0,Leicester,Arsenal,True,1,11,17:30,1.75,2019-11-09
2019-20,Dennis Praet,MID,53,0.0,16,1,1,0,0,0,0,0,0,0,0,5.2,18.0,3.8,4,16,0,0,Leicester,Arsenal,True,1,11,17:30,1.75,2019-11-09
2019-20,Dennis Srbeny,FWD,52,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Norwich,Watford,True,-1,11,20:00,0.9444444444444443,2019-11-08
2019-20,Diego Rico,DEF,43,0.0,65,1,1,0,0,2,0,0,0,0,0,1.8,0.0,8.8,7,65,0,0,Bournemouth,Newcastle,False,-1,11,15:00,0.9107142857142857,2019-11-09
2019-20,Dimitri Foulquier,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Norwich,False,1,11,20:00,1.058823529411765,2019-11-08
2019-20,Diogo Jota,FWD,61,0.0,82,1,1,0,0,0,0,0,0,0,1,8.0,95.0,11.6,-9,82,1,0,Wolves,Aston Villa,True,1,11,14:00,2.210526315789474,2019-11-10
2019-20,Divock Origi,FWD,53,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Man City,True,1,11,16:30,1.048,2019-11-10
2019-20,Djibril Sidibé,DEF,53,0.0,90,4,1,1,0,1,0,0,0,0,0,15.3,22.0,33.0,22,90,1,0,Everton,Southampton,False,1,11,15:00,1.183673469387755,2019-11-09
2019-20,Domingos Quina,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Norwich,False,1,11,20:00,1.058823529411765,2019-11-08
2019-20,Dominic Calvert-lewin,FWD,58,0.0,16,1,1,0,0,0,0,0,0,0,0,1.2,20.0,0.4,2,16,0,0,Everton,Southampton,False,1,11,15:00,1.183673469387755,2019-11-09
2019-20,Dominic Solanke,FWD,53,-1.0,24,1,1,0,0,0,0,0,0,0,0,1.8,10.0,0.6,3,24,0,0,Bournemouth,Newcastle,False,-1,11,15:00,0.9107142857142857,2019-11-09
2019-20,Douglas luiz Soares de paulo,MID,45,0.0,90,2,1,0,0,2,0,0,0,0,0,3.4,15.0,8.2,15,90,0,0,Aston Villa,Wolves,False,-1,11,14:00,0.45238095238095233,2019-11-10
2019-20,Dwight Gayle,FWD,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Bournemouth,True,1,11,15:00,1.0980392156862746,2019-11-09
2019-20,Dwight Mcneil,MID,60,0.0,90,6,2,1,0,0,0,0,0,0,1,66.0,7.0,38.8,27,90,0,0,Burnley,West Ham,True,1,11,15:00,1.3777777777777778,2019-11-09
2019-20,Ederson Santana de moraes,GK,61,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man City,Liverpool,False,-1,11,16:30,0.9541984732824427,2019-11-10
2019-20,Edward Nketiah,FWD,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Leicester,False,-1,11,17:30,0.5714285714285714,2019-11-09
2019-20,Eldin Jakupovic,GK,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,Arsenal,True,1,11,17:30,1.75,2019-11-09
2019-20,Emerson Palmieri dos santos,DEF,55,0.0,90,5,2,0,0,0,0,0,0,0,1,13.3,7.0,6.0,19,90,1,0,Chelsea,Crystal Palace,True,1,11,12:30,7.518796992481203,2019-11-09
2019-20,Emiliano Buendía,MID,60,0.0,61,2,1,0,0,2,0,0,0,0,0,5.6,4.0,3.0,7,61,0,0,Norwich,Watford,True,-1,11,20:00,0.9444444444444443,2019-11-08
2019-20,Emiliano Martínez,GK,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Leicester,False,-1,11,17:30,0.5714285714285714,2019-11-09
2019-20,Emil Krafth,DEF,44,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Bournemouth,True,1,11,15:00,1.0980392156862746,2019-11-09
2019-20,Enda Stevens,DEF,51,1.0,90,2,1,0,0,1,0,0,0,0,0,17.4,6.0,22.0,12,90,0,0,Sheffield United,Tottenham,False,0,11,15:00,0.26166666666666666,2019-11-09
2019-20,Eric Bailly,DEF,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man United,Brighton,True,1,11,14:00,4.0625,2019-11-10
2019-20,Eric Dier,MID,49,0.0,90,1,1,0,0,1,0,0,0,0,0,3.3,2.0,17.4,7,90,1,0,Tottenham,Sheffield United,True,0,11,15:00,3.821656050955414,2019-11-09
2019-20,Eric Garcia,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Man City,Liverpool,False,-1,11,16:30,0.9541984732824427,2019-11-10
2019-20,Erik Lamela,MID,58,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Sheffield United,True,0,11,15:00,3.821656050955414,2019-11-09
2019-20,Erik Pieters,DEF,47,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Burnley,West Ham,True,1,11,15:00,1.3777777777777778,2019-11-09
2019-20,Ethan Ampadu,MID,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Crystal Palace,True,1,11,12:30,7.518796992481203,2019-11-09
2019-20,Etienne Capoue,MID,48,0.0,90,3,1,0,0,0,0,0,0,0,1,2.8,1.0,21.8,12,90,0,0,Watford,Norwich,False,1,11,20:00,1.058823529411765,2019-11-08
2019-20,Ezequiel Schelotto,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Man United,False,-1,11,14:00,0.24615384615384617,2019-11-10
2019-20,Ezri Konsa ngoyo,DEF,43,0.0,90,1,1,0,0,2,0,0,0,0,0,10.3,0.0,13.8,14,90,0,0,Aston Villa,Wolves,False,-1,11,14:00,0.45238095238095233,2019-11-10
2019-20,Fabian Delph,DEF,54,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Southampton,False,1,11,15:00,1.183673469387755,2019-11-09
2019-20,Fabian Schär,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Bournemouth,True,1,11,15:00,1.0980392156862746,2019-11-09
2019-20,Fabio henrique Tavares,MID,55,0.0,90,9,2,0,1,1,0,0,0,0,0,1.1,15.0,38.6,29,90,0,0,Liverpool,Man City,True,1,11,16:30,1.048,2019-11-10
2019-20,Fabián Balbuena,DEF,43,0.0,90,1,1,0,0,3,0,0,0,0,0,0.3,2.0,15.4,8,90,0,0,West Ham,Burnley,False,-1,11,15:00,0.7258064516129032,2019-11-09
2019-20,Federico Fernández,DEF,44,0.0,90,4,1,1,0,1,0,0,0,0,0,1.0,23.0,33.0,14,90,1,0,Newcastle,Bournemouth,True,1,11,15:00,1.0980392156862746,2019-11-09
2019-20,Felipe anderson Pereira gomes,MID,68,-1.0,55,1,1,0,0,3,0,0,0,0,0,9.6,2.0,5.2,3,55,0,0,West Ham,Burnley,False,-1,11,15:00,0.7258064516129032,2019-11-09
2019-20,Fernando Luiz rosa,MID,52,0.0,90,2,1,0,0,3,0,0,0,0,0,0.4,0.0,27.6,21,90,0,0,Man City,Liverpool,False,-1,11,16:30,0.9541984732824427,2019-11-10
2019-20,Fikayo Tomori,DEF,48,0.0,90,9,2,0,0,0,0,0,0,0,1,4.9,0.0,21.6,30,90,0,0,Chelsea,Crystal Palace,True,1,11,12:30,7.518796992481203,2019-11-09
2019-20,Florian Lejeune,DEF,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Bournemouth,True,1,11,15:00,1.0980392156862746,2019-11-09
2019-20,Florin Andone,FWD,48,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Man United,False,-1,11,14:00,0.24615384615384617,2019-11-10
2019-20,Francisco Femenía far,DEF,42,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Watford,Norwich,False,1,11,20:00,1.058823529411765,2019-11-08
2019-20,Fraser Forster,GK,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Everton,True,-1,11,15:00,0.8448275862068967,2019-11-09
2019-20,Frederick Woodman,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,Bournemouth,True,1,11,15:00,1.0980392156862746,2019-11-09
2019-20,Frederico Rodrigues de paula santos,MID,53,0.0,90,2,1,0,0,1,0,0,0,0,0,19.1,8.0,11.2,13,90,0,0,Man United,Brighton,True,1,11,14:00,4.0625,2019-11-10
2019-20,Frédéric Guilbert,DEF,44,0.0,90,0,0,0,0,2,0,0,0,0,0,1.5,0.0,21.6,7,90,1,0,Aston Villa,Wolves,False,-1,11,14:00,0.45238095238095233,2019-11-10
2019-20,Gabriel fernando De jesus,FWD,95,0.0,19,0,0,0,0,0,0,0,0,0,0,0.7,2.0,0.0,-1,19,1,0,Man City,Liverpool,False,-1,11,16:30,0.9541984732824427,2019-11-10
2019-20,Gabriel teodoro Martinelli silva,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Leicester,False,-1,11,17:30,0.5714285714285714,2019-11-09
2019-20,Gary Cahill,DEF,45,0.0,90,1,1,0,0,2,0,0,0,0,0,0.3,0.0,22.2,13,90,0,0,Crystal Palace,Chelsea,False,-1,11,12:30,0.133,2019-11-09
2019-20,Gaëtan Bong,DEF,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Man United,False,-1,11,14:00,0.24615384615384617,2019-11-10
2019-20,Georges-kévin Nkoudou,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Sheffield United,True,0,11,15:00,3.821656050955414,2019-11-09
